Smiles,MolName,Enthalpy(Hartree)
c1cnon1,Frag_210,-261.763583
CC(=N)C(=N)N,Frag_211,-282.356468
N=C(N)O,Frag_212,-224.957154
N=CO,Frag_213,-169.660481
C=C(N)NN,Frag_214,-244.260329
O=c1cc[nH][nH]1,Frag_215,-301.048377
C1CNCNC1,Frag_216,-267.470046
C1CCNCNC1,Frag_217,-306.696242
C=C1NCCCCN1,Frag_218,-344.753615
NCC(=O)O,Frag_219,-284.080775
O=c1cc[nH]c(=O)[nH]1,Frag_220,-414.338475
CCC#N,Frag_221,-171.782178
CC(N)C(C)O,Frag_222,-288.530472
C=C(C)C(C)O,Frag_223,-271.283813
CC(O)C(C)(C)N,Frag_224,-327.763524
CC(C)(C)N,Frag_225,-213.378340
[O-][n+]1ccno1,Frag_226,-336.878044
N=C1NCCCCN1,Frag_227,-360.823287
NCCO,Frag_228,-210.060817
O=[N+]1C=CC(=[N+]([O-])[O-])C=C1,Frag_229,-527.382468
C1CNCN1,Frag_230,-228.232129
N=c1[nH]cn[nH]1,Frag_231,-297.230478
N=NC(=N)N,Frag_232,-259.139940
C/C=N/O,Frag_233,-208.848168
C=C(C)CO,Frag_234,-232.048370
C/C=[N+](/C)[O-],Frag_235,-248.071315
C1COCOC1,Frag_236,-307.204374
CC(C)(N)N=O,Frag_237,-303.349302
CC(C)(O)O,Frag_238,-269.186120
C#CCN,Frag_239,-171.715887
C=CN(C)N,Frag_240,-228.192729
C/C=N/N,Frag_241,-188.987754
CC(C)(C)ON,Frag_242,-288.482967
CCC(C)(C)O,Frag_243,-272.484662
C1=NOCC1,Frag_244,-246.896252
CC(C)(O)[N+](=O)[O-],Frag_245,-398.388437
CC(N)(O)C#N,Frag_246,-302.221688
CC(=N)C#N,Frag_247,-225.872473
O=c1[nH]cn[nH]1,Frag_248,-317.134280
CNC=O,Frag_249,-208.909126
c1c[nH]nn1,Frag_250,-241.931866
C1CCOC1,Frag_251,-232.060164
CC(C)CN,Frag_252,-213.372483
c1nn[nH]n1,Frag_253,-257.978308
NCN(N)N,Frag_254,-261.462836
c1cnoc1,Frag_255,-245.734005
CC(=N)C(=O)O,Frag_256,-322.131387
C/C=N\O,Frag_257,-208.847657
C=C(O)C=N,Frag_258,-246.919376
N=C(N)CO,Frag_259,-264.179277
CC(=O)C=N,Frag_260,-246.935076
CC=[N+]=[N-],Frag_261,-187.793883
C1=CC1,Frag_262,-116.413928
C=C(C)C1=CC1,Frag_263,-232.931055
CC1([N+](=O)[O-])C=C1,Frag_264,-360.019470
N#CC1(N)C=C1,Frag_265,-263.856918
CC1C=C1,Frag_266,-155.649700
NC1C=C1,Frag_267,-171.701799
CN(N)N,Frag_268,-206.179834
O=C1CNC(=O)CN1,Frag_269,-415.495083
CC1(C)CC1,Frag_270,-196.123540
NC(=O)C1(N)CC1,Frag_271,-341.468168
CC(O)CN,Frag_272,-249.295853
CN(C)C=N,Frag_273,-228.234648
C/N=C/N,Frag_274,-189.015252
C=NC(=C)C,Frag_275,-210.983687
NNC(N)=O,Frag_276,-280.233027
CC(=O)CN,Frag_277,-248.124886
C1NCC2CC12,Frag_278,-250.220271
CC(C)C(C)N,Frag_279,-252.605241
CC(=O)NO,Frag_280,-284.030717
CN=C=O,Frag_281,-207.727320
C/C(N)=N/O,Frag_282,-264.151339
C=C(C)C(=N)N,Frag_283,-266.297688
[O-][n+]1ccn[nH]1,Frag_284,-317.037356
C1CNCCN1,Frag_285,-267.456572
C=C(N)C(=N)N,Frag_286,-282.356386
CC(N)C(C)N,Frag_287,-268.655978
C=CC(=N)N,Frag_288,-227.061839
CC(C)(N)C#N,Frag_289,-266.297170
CC(C)C(C)(C)N,Frag_290,-291.837189
CC(C)C(C)C,Frag_291,-236.555173
CC(N)C(C)(C)C,Frag_292,-291.836306
C=C(C)C(C)(C)N,Frag_293,-290.641852
C=CC(C)(C)N,Frag_294,-251.408487
CC(C)(C)C(C)(C)C,Frag_295,-315.014038
CC(C)(C)C(C)(C)N,Frag_296,-331.066264
CC(C)(N)C(N)=O,Frag_297,-342.671616
CCC(C)(C)N,Frag_298,-252.607860
CC(N)(N)CN,Frag_299,-284.712415
CC(C)(N)N,Frag_300,-229.431599
C/N=C(\C)N,Frag_301,-228.250278
C=C(N)N(C)C,Frag_302,-267.456674
CC(=N)N(C)C,Frag_303,-267.469921
NC=C(N)N,Frag_304,-244.297847
C/N=C(/C)N,Frag_305,-228.252170
C/C(N)=C(\C)O,Frag_306,-287.353710
C=NC(=C)N,Frag_307,-227.041194
CN=C(N)N,Frag_308,-244.313065
C=C(C)C(=C)N,Frag_309,-250.227142
C/C(N)=N\N,Frag_310,-244.283289
CN(N)C=N,Frag_311,-244.262653
N/N=N\N,Frag_312,-221.067120
N/C=N\N,Frag_313,-205.048500
C=NN=N,Frag_314,-203.818556
C=CNN,Frag_315,-188.970603
CNC(C)O,Frag_316,-249.287313
NC(O)C(N)O,Frag_317,-340.515768
C=C(N)NC,Frag_318,-228.236474
NC(N)=C(N)N,Frag_319,-299.586849
N=CNN,Frag_320,-205.042896
C/N=C\N,Frag_321,-189.012036
C=NC(=N)N,Frag_322,-243.114221
CC(N)=C(N)N,Frag_323,-283.529575
N=C(N)C(=N)N,Frag_324,-298.424405
C=C(N)C(=C)N,Frag_325,-266.285238
C=NN(C)C,Frag_326,-228.198893
C=C(N)C=N,Frag_327,-227.046829
C/C=N\N,Frag_328,-188.986788
C=C(N)CC,Frag_329,-212.187027
CC(C)(N)CN,Frag_330,-268.655334
C/C=[N+](\C)[O-],Frag_331,-248.063891
C=C[N+](=C)[O-],Frag_332,-246.863496
CC(C)=CN,Frag_333,-212.188401
C=[N+](C)[O-],Frag_334,-208.829935
C=C(C)C(=C)O,Frag_335,-270.098681
C=CC(N)=O,Frag_336,-246.955171
C/C(N)=C(/C)N,Frag_337,-267.473218
N=C(N)NN,Frag_338,-260.338609
CNCN,Frag_339,-190.181134
C=CC(C)=N,Frag_340,-210.993448
C=C(C)[N+](=C)[O-],Frag_341,-286.098697
C=CC=N,Frag_342,-171.753560
C=C(O)N(C)C,Frag_343,-287.330486
NC(N)=C(N)O,Frag_344,-319.456502
CC(=N)C(C)(N)N,Frag_345,-322.761773
CCC(C)(N)N,Frag_346,-268.661755
CC(C)=NO,Frag_347,-248.079471
CCC(C)=N,Frag_348,-212.192184
CNC=N,Frag_349,-189.009575
CC(=N)N(C)O,Frag_350,-303.354346
C=CN(C)O,Frag_351,-248.049989
C/C(N)=[N+](\C)[O-],Frag_352,-303.367649
C=C(C)C(C)N,Frag_353,-251.409356
C=C(N)C(C)=N,Frag_354,-266.286261
C/N=C(\N)O,Frag_355,-264.190896
COC(=N)N,Frag_356,-264.181793
CN(C)C(=N)O,Frag_357,-303.405692
C=C(N)C(N)=O,Frag_358,-302.250341
C=NN(N)N,Frag_359,-260.262080
C=CC(C)=O,Frag_360,-230.880389
C=CN(N)N,Frag_361,-244.226759
C=NN(C)N,Frag_362,-244.229748
CN(N)C(N)=O,Frag_363,-319.464373
NC(N)=O,Frag_364,-224.992176
C=CC(C)C,Frag_365,-196.124913
CCC(C)(C)C,Frag_366,-236.556971
CC(C)N(C)C,Frag_367,-252.585182
C=NC(C)=N,Frag_368,-227.049211
C=NOC,Frag_369,-208.819109
C/N=C(/N)O,Frag_370,-264.184158
N=C(N)ON,Frag_371,-280.192067
C=NON,Frag_372,-224.840019
C/C(N)=N\O,Frag_373,-264.144962
NON,Frag_374,-186.787431
C=C(N)N(C)N,Frag_375,-283.483386
CNNC,Frag_376,-190.143899
CNC(N)=O,Frag_377,-264.214157
CN(C)C(N)=O,Frag_378,-303.435993
CC(C)=[N+]([O-])O,Frag_379,-323.208382
C=[N+]([O-])ON,Frag_380,-299.963182
C=[N+]([O-])O,Frag_381,-244.732134
C=NNN,Frag_382,-205.003052
C/C(N)=C(\N)O,Frag_383,-303.404460
C=C(O)NC,Frag_384,-248.107150
CC(N)(N)CO,Frag_385,-304.587352
COC(C)(C)O,Frag_386,-308.399739
CC(C)(O)CN,Frag_387,-288.533151
CC(C)(C)O,Frag_388,-233.255105
CC(C)(N)ON,Frag_389,-304.535932
CC(C)(C)C(C)(N)O,Frag_390,-367.001327
CC(=N)C(C)(C)C,Frag_391,-290.655486
CC(C)(N)O,Frag_392,-249.311033
CNN=N,Frag_393,-205.016508
C=C(N)N=N,Frag_394,-243.066857
C/N=N\N,Frag_395,-205.018200
CC(C)CO,Frag_396,-233.246137
CN(N)N=N,Frag_397,-260.264904
C=C(N)ON,Frag_398,-264.109986
C/C=C(/C)O,Frag_399,-232.064265
C=NC(=C)O,Frag_400,-246.914104
CC(C)=[N+](C)[O-],Frag_401,-287.303757
N=C(N)N(N)N,Frag_402,-315.600321
CC(=O)N(C)N,Frag_403,-303.399341
NCC(N)=O,Frag_404,-264.206743
CN(C)C(=N)N,Frag_405,-283.532208
N/C=C\N,Frag_406,-189.005336
CC(N)C(C)(C)N,Frag_407,-307.889469
CC(O)C(C)(N)N,Frag_408,-343.823221
CC(O)C(O)O,Frag_409,-344.335732
CN(C)CN,Frag_410,-229.405379
C/C(N)=[N+](\N)[O-],Frag_411,-319.404772
C=[N+]([O-])N(C)N,Frag_412,-319.344456
C=[N+](N)[O-],Frag_413,-224.865920
CC(N)CN,Frag_414,-229.423339
C=C(C)C(C)C,Frag_415,-235.360795
