Smiles,MolName,Enthalpy(Hartree)
CC(O)CN,Frag_272,-249.378124
CN(C)C=N,Frag_273,-228.307749
C/N=C/N,Frag_274,-189.071282
C=NC(=C)C,Frag_275,-211.052641
NNC(N)=O,Frag_276,-280.300064
CC(=O)CN,Frag_277,-248.200017
C1NCC2CC12,Frag_278,-250.310909
CC(C)C(C)N,Frag_279,-252.708326
CC(=O)NO,Frag_280,-284.099192
CN=C=O,Frag_281,-207.780193
C/C(N)=N/O,Frag_282,-264.216839
C=C(C)C(=N)N,Frag_283,-266.378857
[O-][n+]1ccn[nH]1,Frag_284,-317.094379
C1CNCCN1,Frag_285,-267.548089
C=C(N)C(=N)N,Frag_286,-282.432151
CC(N)C(C)N,Frag_287,-268.753849
C=CC(=N)N,Frag_288,-227.125767
CC(C)(N)C#N,Frag_289,-266.382408
CC(C)C(C)(C)N,Frag_290,-291.957157
CC(C)C(C)C,Frag_291,-236.663740
CC(N)C(C)(C)C,Frag_292,-291.956144
C=C(C)C(C)(C)N,Frag_293,-290.753484
C=CC(C)(C)N,Frag_294,-251.502914
CC(C)(C)C(C)(C)C,Frag_295,-315.155632
CC(C)(C)C(C)(C)N,Frag_296,-331.202753
CC(C)(N)C(N)=O,Frag_297,-342.776814
CCC(C)(C)N,Frag_298,-252.711243
CC(N)(N)CN,Frag_299,-284.805364
CC(C)(N)N,Frag_300,-229.512850
C/N=C(\C)N,Frag_301,-228.323534
C=C(N)N(C)C,Frag_302,-267.547867
CC(=N)N(C)C,Frag_303,-267.560514
NC=C(N)N,Frag_304,-244.366147
C/N=C(/C)N,Frag_305,-228.325676
C/C(N)=C(\C)O,Frag_306,-287.445117
C=NC(=C)N,Frag_307,-227.105569
CN=C(N)N,Frag_308,-244.382661
C=C(C)C(=C)N,Frag_309,-250.313011
C/C(N)=N\N,Frag_310,-244.348817
CN(N)C=N,Frag_311,-244.329834
N/N=N\N,Frag_312,-221.104642
N/C=N\N,Frag_313,-205.096643
C=NN=N,Frag_314,-203.855418
C=CNN,Frag_315,-189.025463
CNC(C)O,Frag_316,-249.370442
NC(O)C(N)O,Frag_317,-340.606855
C=C(N)NC,Frag_318,-228.310613
NC(N)=C(N)N,Frag_319,-299.667104
N=CNN,Frag_320,-205.092235
C/N=C\N,Frag_321,-189.067777
C=NC(=N)N,Frag_322,-243.174229
CC(N)=C(N)N,Frag_323,-283.614286
N=C(N)C(=N)N,Frag_324,-298.495292
C=C(N)C(=C)N,Frag_325,-266.365723
C=NN(C)C,Frag_326,-228.269497
C=C(N)C=N,Frag_327,-227.109850
C/C=N\N,Frag_328,-189.039900
C=C(N)CC,Frag_329,-212.265166
CC(C)(N)CN,Frag_330,-268.753065
C/C=[N+](\C)[O-],Frag_331,-248.129917
C=C[N+](=C)[O-],Frag_332,-246.920955
CC(C)=CN,Frag_333,-212.265702
C=[N+](C)[O-],Frag_334,-208.879197
C=C(C)C(=C)O,Frag_335,-270.185978
C=CC(N)=O,Frag_336,-247.022571
C/C(N)=C(/C)N,Frag_337,-267.561688
N=C(N)NN,Frag_338,-260.403606
CNCN,Frag_339,-190.245291
C=CC(C)=N,Frag_340,-211.062262
C=C(C)[N+](=C)[O-],Frag_341,-286.173079
C=CC=N,Frag_342,-171.804954
C=C(O)N(C)C,Frag_343,-287.423729
NC(N)=C(N)O,Frag_344,-319.537157
CC(=N)C(C)(N)N,Frag_345,-322.863109
CCC(C)(N)N,Frag_346,-268.759823
CC(C)=NO,Frag_347,-248.148870
CCC(C)=N,Frag_348,-212.270011
CNC=N,Frag_349,-189.065299
CC(=N)N(C)O,Frag_350,-303.437972
C=CN(C)O,Frag_351,-248.121544
C/C(N)=[N+](\C)[O-],Frag_352,-303.446230
C=C(C)C(C)N,Frag_353,-251.504040
C=C(N)C(C)=N,Frag_354,-266.366646
C/N=C(\N)O,Frag_355,-264.263034
COC(=N)N,Frag_356,-264.254727
CN(C)C(=N)O,Frag_357,-303.494304
C=C(N)C(N)=O,Frag_358,-302.329473
C=NN(N)N,Frag_359,-260.319876
C=CC(C)=O,Frag_360,-230.952222
C=CN(N)N,Frag_361,-244.292237
C=NN(C)N,Frag_362,-244.294338
CN(N)C(N)=O,Frag_363,-319.548841
NC(N)=O,Frag_364,-225.048528
C=CC(C)C,Frag_365,-196.208385
CCC(C)(C)C,Frag_366,-236.665643
CC(C)N(C)C,Frag_367,-252.689181
C=NC(C)=N,Frag_368,-227.113372
C=NOC,Frag_369,-208.872097
C/N=C(/N)O,Frag_370,-264.255511
N=C(N)ON,Frag_371,-280.255914
C=NON,Frag_372,-224.884594
C/C(N)=N\O,Frag_373,-264.210287
NON,Frag_374,-186.823757
C=C(N)N(C)N,Frag_375,-283.568208
CNNC,Frag_376,-190.206345
CNC(N)=O,Frag_377,-264.287932
CN(C)C(N)=O,Frag_378,-303.526793
CC(C)=[N+]([O-])O,Frag_379,-323.284383
C=[N+]([O-])ON,Frag_380,-300.009420
C=[N+]([O-])O,Frag_381,-244.773820
C=NNN,Frag_382,-205.050003
C/C(N)=C(\N)O,Frag_383,-303.490127
C=C(O)NC,Frag_384,-248.182807
CC(N)(N)CO,Frag_385,-304.681894
COC(C)(C)O,Frag_386,-308.503100
CC(C)(O)CN,Frag_387,-288.632619
CC(C)(C)O,Frag_388,-233.343304
CC(C)(N)ON,Frag_389,-304.628435
CC(C)(C)C(C)(N)O,Frag_390,-367.135062
CC(=N)C(C)(C)C,Frag_391,-290.767089
CC(C)(N)O,Frag_392,-249.394181
