Smiles,MolName,Enthalpy(Hartree)
N=c1[nH]cn[nH]1,Frag_231,-297.292847
N=NC(=N)N,Frag_232,-259.187473
C/C=N/O,Frag_233,-208.899039
C=C(C)CO,Frag_234,-232.126269
C/C=[N+](/C)[O-],Frag_235,-248.134811
C1COCOC1,Frag_236,-307.297140
CC(C)(N)N=O,Frag_237,-303.425589
CC(C)(O)O,Frag_238,-269.269767
C#CCN,Frag_239,-171.770523
C=CN(C)N,Frag_240,-228.263947
C/C=N/N,Frag_241,-189.040263
CC(C)(C)ON,Frag_242,-288.578789
CCC(C)(C)O,Frag_243,-272.588628
C1=NOCC1,Frag_244,-246.956026
CC(C)(O)[N+](=O)[O-],Frag_245,-398.472470
CC(N)(O)C#N,Frag_246,-302.300213
CC(=N)C#N,Frag_247,-225.927608
O=c1[nH]cn[nH]1,Frag_248,-317.197599
CNC=O,Frag_249,-208.964984
c1c[nH]nn1,Frag_250,-241.978187
C1CCOC1,Frag_251,-232.140110
CC(C)CN,Frag_252,-213.459345
c1nn[nH]n1,Frag_253,-258.017624
NCN(N)N,Frag_254,-261.531707
c1cnoc1,Frag_255,-245.785569
CC(=N)C(=O)O,Frag_256,-322.206587
C/C=N\O,Frag_257,-208.898253
C=C(O)C=N,Frag_258,-246.981677
N=C(N)CO,Frag_259,-264.247584
CC(=O)C=N,Frag_260,-246.997148
CC=[N+]=[N-],Frag_261,-187.835892
C1=CC1,Frag_262,-116.455112
C=C(C)C1=CC1,Frag_263,-233.012502
CC1([N+](=O)[O-])C=C1,Frag_264,-360.090997
N#CC1(N)C=C1,Frag_265,-263.922678
CC1C=C1,Frag_266,-155.707430
NC1C=C1,Frag_267,-171.754381
CN(N)N,Frag_268,-206.236393
O=C1CNC(=O)CN1,Frag_269,-415.592985
CC1(C)CC1,Frag_270,-196.207462
NC(=O)C1(N)CC1,Frag_271,-341.563183
CC(O)CN,Frag_272,-249.378173
CN(C)C=N,Frag_273,-228.306517
C/N=C/N,Frag_274,-189.070763
C=NC(=C)C,Frag_275,-211.050662
NNC(N)=O,Frag_276,-280.298040
CC(=O)CN,Frag_277,-248.197819
C1NCC2CC12,Frag_278,-250.309320
CC(C)C(C)N,Frag_279,-252.708600
CC(=O)NO,Frag_280,-284.095213
CN=C=O,Frag_281,-207.775367
C/C(N)=N/O,Frag_282,-264.215402
C=C(C)C(=N)N,Frag_283,-266.377817
[O-][n+]1ccn[nH]1,Frag_284,-317.087984
C1CNCCN1,Frag_285,-267.547280
C=C(N)C(=N)N,Frag_286,-282.431537
CC(N)C(C)N,Frag_287,-268.754772
C=CC(=N)N,Frag_288,-227.125069
CC(C)(N)C#N,Frag_289,-266.380380
CC(C)C(C)(C)N,Frag_290,-291.957248
CC(C)C(C)C,Frag_291,-236.663423
CC(N)C(C)(C)C,Frag_292,-291.956249
C=C(C)C(C)(C)N,Frag_293,-290.753052
C=CC(C)(C)N,Frag_294,-251.502776
CC(C)(C)C(C)(C)C,Frag_295,-315.155009
CC(C)(C)C(C)(C)N,Frag_296,-331.202663
CC(C)(N)C(N)=O,Frag_297,-342.774081
CCC(C)(C)N,Frag_298,-252.711497
CC(N)(N)CN,Frag_299,-284.806742
CC(C)(N)N,Frag_300,-229.514085
C/N=C(\C)N,Frag_301,-228.322878
C=C(N)N(C)C,Frag_302,-267.547010
CC(=N)N(C)C,Frag_303,-267.559078
NC=C(N)N,Frag_304,-244.367189
C/N=C(/C)N,Frag_305,-228.325063
C/C(N)=C(\C)O,Frag_306,-287.443508
C=NC(=C)N,Frag_307,-227.104205
CN=C(N)N,Frag_308,-244.382487
C=C(C)C(=C)N,Frag_309,-250.312282
C/C(N)=N\N,Frag_310,-244.348719
CN(N)C=N,Frag_311,-244.328684
N/N=N\N,Frag_312,-221.103474
N/C=N\N,Frag_313,-205.096751
C=NN=N,Frag_314,-203.852527
C=CNN,Frag_315,-189.025494
CNC(C)O,Frag_316,-249.369878
NC(O)C(N)O,Frag_317,-340.606132
C=C(N)NC,Frag_318,-228.310658
NC(N)=C(N)N,Frag_319,-299.668133
N=CNN,Frag_320,-205.092235
C/N=C\N,Frag_321,-189.067380
C=NC(=N)N,Frag_322,-243.172599
CC(N)=C(N)N,Frag_323,-283.615259
N=C(N)C(=N)N,Frag_324,-298.494128
C=C(N)C(=C)N,Frag_325,-266.365504
C=NN(C)C,Frag_326,-228.267414
C=C(N)C=N,Frag_327,-227.109031
C/C=N\N,Frag_328,-189.039239
C=C(N)CC,Frag_329,-212.265201
CC(C)(N)CN,Frag_330,-268.754230
C/C=[N+](\C)[O-],Frag_331,-248.126812
C=C[N+](=C)[O-],Frag_332,-246.917117
CC(C)=CN,Frag_333,-212.265903
C=[N+](C)[O-],Frag_334,-208.876243
C=C(C)C(=C)O,Frag_335,-270.183777
C=CC(N)=O,Frag_336,-247.019319
C/C(N)=C(/C)N,Frag_337,-267.562637
N=C(N)NN,Frag_338,-260.403888
CNCN,Frag_339,-190.246291
C=CC(C)=N,Frag_340,-211.060991
C=C(C)[N+](=C)[O-],Frag_341,-286.169078
C=CC=N,Frag_342,-171.803861
C=C(O)N(C)C,Frag_343,-287.421439
NC(N)=C(N)O,Frag_344,-319.537515
CC(=N)C(C)(N)N,Frag_345,-322.862928
CCC(C)(N)N,Frag_346,-268.760686
CC(C)=NO,Frag_347,-248.146698
CCC(C)=N,Frag_348,-212.269220
CNC=N,Frag_349,-189.064809
CC(=N)N(C)O,Frag_350,-303.435515
C=CN(C)O,Frag_351,-248.119488
C/C(N)=[N+](\C)[O-],Frag_352,-303.444216
C=C(C)C(C)N,Frag_353,-251.503835
C=C(N)C(C)=N,Frag_354,-266.365610
C/N=C(\N)O,Frag_355,-264.261106
COC(=N)N,Frag_356,-264.252714
CN(C)C(=N)O,Frag_357,-303.491705
C=C(N)C(N)=O,Frag_358,-302.326209
C=NN(N)N,Frag_359,-260.318369
C=CC(C)=O,Frag_360,-230.948576
C=CN(N)N,Frag_361,-244.291747
C=NN(C)N,Frag_362,-244.292503
CN(N)C(N)=O,Frag_363,-319.545570
NC(N)=O,Frag_364,-225.046506
C=CC(C)C,Frag_365,-196.207739
CCC(C)(C)C,Frag_366,-236.665293
CC(C)N(C)C,Frag_367,-252.688434
C=NC(C)=N,Frag_368,-227.111093
C=NOC,Frag_369,-208.868969
C/N=C(/N)O,Frag_370,-264.253680
N=C(N)ON,Frag_371,-280.254033
C=NON,Frag_372,-224.882002
C/C(N)=N\O,Frag_373,-264.208779
NON,Frag_374,-186.824104
C=C(N)N(C)N,Frag_375,-283.567717
CNNC,Frag_376,-190.206854
CNC(N)=O,Frag_377,-264.285280
CN(C)C(N)=O,Frag_378,-303.523259
CC(C)=[N+]([O-])O,Frag_379,-323.279839
C=[N+]([O-])ON,Frag_380,-300.004244
C=[N+]([O-])O,Frag_381,-244.769534
C=NNN,Frag_382,-205.048974
C/C(N)=C(\N)O,Frag_383,-303.489848
C=C(O)NC,Frag_384,-248.181358
CC(N)(N)CO,Frag_385,-304.681686
COC(C)(C)O,Frag_386,-308.500207
CC(C)(O)CN,Frag_387,-288.632226
CC(C)(C)O,Frag_388,-233.342530
CC(C)(N)ON,Frag_389,-304.627545
CC(C)(C)C(C)(N)O,Frag_390,-367.133823
CC(=N)C(C)(C)C,Frag_391,-290.765905
CC(C)(N)O,Frag_392,-249.393929
CNN=N,Frag_393,-205.059558
C=C(N)N=N,Frag_394,-243.120499
C/N=N\N,Frag_395,-205.061088
CC(C)CO,Frag_396,-233.333239
CN(N)N=N,Frag_397,-260.318469
C=C(N)ON,Frag_398,-264.176635
C/C=C(/C)O,Frag_399,-232.142406
C=NC(=C)O,Frag_400,-246.976927
CC(C)=[N+](C)[O-],Frag_401,-287.383834
N=C(N)N(N)N,Frag_402,-315.673527
CC(=O)N(C)N,Frag_403,-303.483613
NCC(N)=O,Frag_404,-264.275714
CN(C)C(=N)N,Frag_405,-283.618045
N/C=C\N,Frag_406,-189.061340
CC(N)C(C)(C)N,Frag_407,-308.004615
CC(O)C(C)(N)N,Frag_408,-343.934120
CC(O)C(O)O,Frag_409,-344.431002
CN(C)CN,Frag_410,-229.487230
C/C(N)=[N+](\N)[O-],Frag_411,-319.475211
C=[N+]([O-])N(C)N,Frag_412,-319.410694
C=[N+](N)[O-],Frag_413,-224.905645
CC(N)CN,Frag_414,-229.505329
C=C(C)C(C)C,Frag_415,-235.460088
