Smiles,MolName,Enthalpy(Hartree)
C/C(N)=N/O,Frag_282,-264.404445
C=C(C)C(=N)N,Frag_283,-266.579307
[O-][n+]1ccn[nH]1,Frag_284,-317.309540
C1CNCCN1,Frag_285,-267.744765
C=C(N)C(=N)N,Frag_286,-282.642766
CC(N)C(C)N,Frag_287,-268.952621
C=CC(=N)N,Frag_288,-227.296622
CC(C)(N)C#N,Frag_289,-266.588192
CC(C)C(C)(C)N,Frag_290,-292.176190
CC(C)C(C)C,Frag_291,-236.839193
CC(N)C(C)(C)C,Frag_292,-292.175166
C=C(C)C(C)(C)N,Frag_293,-290.974817
C=CC(C)(C)N,Frag_294,-251.693710
CC(C)(C)C(C)(C)C,Frag_295,-315.396444
CC(C)(C)C(C)(C)N,Frag_296,-331.454664
CC(C)(N)C(N)=O,Frag_297,-343.025538
CCC(C)(C)N,Frag_298,-252.898884
CC(N)(N)CN,Frag_299,-285.015419
CC(C)(N)N,Frag_300,-229.681847
C/N=C(\C)N,Frag_301,-228.491278
C=C(N)N(C)C,Frag_302,-267.747683
CC(=N)N(C)C,Frag_303,-267.758957
NC=C(N)N,Frag_304,-244.545142
C/N=C(/C)N,Frag_305,-228.493520
C/C(N)=C(\C)O,Frag_306,-287.652949
C=NC(=C)N,Frag_307,-227.276859
CN=C(N)N,Frag_308,-244.561137
C=C(C)C(=C)N,Frag_309,-250.503972
C/C(N)=N\N,Frag_310,-244.526064
CN(N)C=N,Frag_311,-244.507292
N/N=N\N,Frag_312,-221.258097
N/C=N\N,Frag_313,-205.244968
C=NN=N,Frag_314,-204.004415
C=CNN,Frag_315,-189.163837
CNC(C)O,Frag_316,-249.550230
NC(O)C(N)O,Frag_317,-340.850741
C=C(N)NC,Frag_318,-228.479960
NC(N)=C(N)N,Frag_319,-299.886039
N=CNN,Frag_320,-205.240429
C/N=C\N,Frag_321,-189.206499
C=NC(=N)N,Frag_322,-243.355336
CC(N)=C(N)N,Frag_323,-283.822797
N=C(N)C(=N)N,Frag_324,-298.715535
C=C(N)C(=C)N,Frag_325,-266.566884
C=NN(C)C,Frag_326,-228.436250
C=C(N)C=N,Frag_327,-227.280827
C/C=N\N,Frag_328,-189.176607
C=C(N)CC,Frag_329,-212.423155
CC(C)(N)CN,Frag_330,-268.952700
C/C=[N+](\C)[O-],Frag_331,-248.301430
C=C[N+](=C)[O-],Frag_332,-247.095779
CC(C)=CN,Frag_333,-212.422734
C=[N+](C)[O-],Frag_334,-209.021775
C=C(C)C(=C)O,Frag_335,-270.388142
C=CC(N)=O,Frag_336,-247.201734
C/C(N)=C(/C)N,Frag_337,-267.760090
N=C(N)NN,Frag_338,-260.590246
CNCN,Frag_339,-190.383084
C=CC(C)=N,Frag_340,-211.222702
C=C(C)[N+](=C)[O-],Frag_341,-286.377830
C=CC=N,Frag_342,-171.936281
C=C(O)N(C)C,Frag_343,-287.634884
NC(N)=C(N)O,Frag_344,-319.768566
CC(=N)C(C)(N)N,Frag_345,-323.104455
CCC(C)(N)N,Frag_346,-268.958736
CC(C)=NO,Frag_347,-248.325059
CCC(C)=N,Frag_348,-212.427309
CNC=N,Frag_349,-189.203272
CC(=N)N(C)O,Frag_350,-303.656726
C=CN(C)O,Frag_351,-248.300761
C/C(N)=[N+](\C)[O-],Frag_352,-303.659067
C=C(C)C(C)N,Frag_353,-251.693606
C=C(N)C(C)=N,Frag_354,-266.567242
C/N=C(\N)O,Frag_355,-264.452864
COC(=N)N,Frag_356,-264.445946
CN(C)C(=N)O,Frag_357,-303.715422
C=C(N)C(N)=O,Frag_358,-302.548420
C=NN(N)N,Frag_359,-260.505767
C=CC(C)=O,Frag_360,-231.121109
C=CN(N)N,Frag_361,-244.469713
C=NN(C)N,Frag_362,-244.470637
CN(N)C(N)=O,Frag_363,-319.775568
NC(N)=O,Frag_364,-225.205790
C=CC(C)C,Frag_365,-196.356659
CCC(C)(C)C,Frag_366,-236.841917
CC(C)N(C)C,Frag_367,-252.876878
C=NC(C)=N,Frag_368,-227.283816
C=NOC,Frag_369,-209.020304
C/N=C(/N)O,Frag_370,-264.445369
N=C(N)ON,Frag_371,-280.454619
C=NON,Frag_372,-225.041150
C/C(N)=N\O,Frag_373,-264.398101
NON,Frag_374,-186.950265
C=C(N)N(C)N,Frag_375,-283.777154
CNNC,Frag_376,-190.343161
CNC(N)=O,Frag_377,-264.475021
CN(C)C(N)=O,Frag_378,-303.743930
CC(C)=[N+]([O-])O,Frag_379,-323.503430
C=[N+]([O-])ON,Frag_380,-300.205429
C=[N+]([O-])O,Frag_381,-244.934047
C=NNN,Frag_382,-205.195972
C/C(N)=C(\N)O,Frag_383,-303.710444
C=C(O)NC,Frag_384,-248.363854
CC(N)(N)CO,Frag_385,-304.903486
COC(C)(C)O,Frag_386,-308.725329
CC(C)(O)CN,Frag_387,-288.843185
CC(C)(C)O,Frag_388,-233.512113
CC(C)(N)ON,Frag_389,-304.848148
CC(C)(C)C(C)(N)O,Frag_390,-367.408674
CC(=N)C(C)(C)C,Frag_391,-290.986870
CC(C)(N)O,Frag_392,-249.574320
CNN=N,Frag_393,-205.204932
C=C(N)N=N,Frag_394,-243.301269
C/N=N\N,Frag_395,-205.207075
CC(C)CO,Frag_396,-233.501990
CN(N)N=N,Frag_397,-260.503423
C=C(N)ON,Frag_398,-264.367654
C/C=C(/C)O,Frag_399,-232.312484
C=NC(=C)O,Frag_400,-247.162462
CC(C)=[N+](C)[O-],Frag_401,-287.588426
N=C(N)N(N)N,Frag_402,-315.900719
CC(=O)N(C)N,Frag_403,-303.702911
NCC(N)=O,Frag_404,-264.464803
CN(C)C(=N)N,Frag_405,-283.828506
N/C=C\N,Frag_406,-189.199960
CC(N)C(C)(C)N,Frag_407,-308.234057
CC(O)C(C)(N)N,Frag_408,-344.186736
CC(O)C(O)O,Frag_409,-344.677752
CN(C)CN,Frag_410,-229.655079
C/C(N)=[N+](\N)[O-],Frag_411,-319.698326
C=[N+]([O-])N(C)N,Frag_412,-319.634855
C=[N+](N)[O-],Frag_413,-225.059200
CC(N)CN,Frag_414,-229.671738
C=C(C)C(C)C,Frag_415,-235.638735
