Smiles,MolName,Enthalpy(Hartree)
CC(C)(C)C(C)(C)N,Frag_296,-331.337532
CC(C)(N)C(N)=O,Frag_297,-342.889345
CCC(C)(C)N,Frag_298,-252.808296
CC(N)(N)CN,Frag_299,-284.901483
CC(C)(N)N,Frag_300,-229.591206
C/N=C(\C)N,Frag_301,-228.402214
C=C(N)N(C)C,Frag_302,-267.644863
CC(=N)N(C)C,Frag_303,-267.658828
NC=C(N)N,Frag_304,-244.441065
C/N=C(/C)N,Frag_305,-228.404396
C/C(N)=C(\C)O,Frag_306,-287.538630
C=NC(=C)N,Frag_307,-227.186436
CN=C(N)N,Frag_308,-244.460239
C=C(C)C(=C)N,Frag_309,-250.408751
C/C(N)=N\N,Frag_310,-244.426142
CN(N)C=N,Frag_311,-244.407609
N/N=N\N,Frag_312,-221.165316
N/C=N\N,Frag_313,-205.157931
C=NN=N,Frag_314,-203.923386
C=CNN,Frag_315,-189.085072
CNC(C)O,Frag_316,-249.447924
NC(O)C(N)O,Frag_317,-340.699868
C=C(N)NC,Frag_318,-228.387465
NC(N)=C(N)N,Frag_319,-299.759576
N=CNN,Frag_320,-205.153002
C/N=C\N,Frag_321,-189.129944
C=NC(=N)N,Frag_322,-243.254663
CC(N)=C(N)N,Frag_323,-283.709602
N=C(N)C(=N)N,Frag_324,-298.592866
C=C(N)C(=C)N,Frag_325,-266.459833
C=NN(C)C,Frag_326,-228.351574
C=C(N)C=N,Frag_327,-227.189812
C/C=N\N,Frag_328,-189.101674
C=C(N)CC,Frag_329,-212.341535
CC(C)(N)CN,Frag_330,-268.849290
C/C=[N+](\C)[O-],Frag_331,-248.200888
C=C[N+](=C)[O-],Frag_332,-246.993841
CC(C)=CN,Frag_333,-212.341847
C=[N+](C)[O-],Frag_334,-208.933257
C=C(C)C(=C)O,Frag_335,-270.281259
C=CC(N)=O,Frag_336,-247.099565
C/C(N)=C(/C)N,Frag_337,-267.654198
N=C(N)NN,Frag_338,-260.479844
CNCN,Frag_339,-190.306136
C=CC(C)=N,Frag_340,-211.143763
C=C(C)[N+](=C)[O-],Frag_341,-286.263924
C=CC=N,Frag_342,-171.869786
C=C(O)N(C)C,Frag_343,-287.519906
NC(N)=C(N)O,Frag_344,-319.632015
CC(=N)C(C)(N)N,Frag_345,-322.979322
CCC(C)(N)N,Frag_346,-268.856128
CC(C)=NO,Frag_347,-248.225793
CCC(C)=N,Frag_348,-212.349570
CNC=N,Frag_349,-189.127173
CC(=N)N(C)O,Frag_350,-303.534978
C=CN(C)O,Frag_351,-248.199948
C/C(N)=[N+](\C)[O-],Frag_352,-303.531173
C=C(C)C(C)N,Frag_353,-251.600574
C=C(N)C(C)=N,Frag_354,-266.463874
C/N=C(\N)O,Frag_355,-264.340664
COC(=N)N,Frag_356,-264.333855
CN(C)C(=N)O,Frag_357,-303.592979
C=C(N)C(N)=O,Frag_358,-302.423807
C=NN(N)N,Frag_359,-260.400358
C=CC(C)=O,Frag_360,-231.031887
C=CN(N)N,Frag_361,-244.369718
C=NN(C)N,Frag_362,-244.375560
CN(N)C(N)=O,Frag_363,-319.643211
NC(N)=O,Frag_364,-225.105513
C=CC(C)C,Frag_365,-196.287588
CCC(C)(C)C,Frag_366,-236.763114
CC(C)N(C)C,Frag_367,-252.789009
C=NC(C)=N,Frag_368,-227.196977
C=NOC,Frag_369,-208.936137
C/N=C(/N)O,Frag_370,-264.333705
N=C(N)ON,Frag_371,-280.333201
C=NON,Frag_372,-224.946457
C/C(N)=N\O,Frag_373,-264.286858
NON,Frag_374,-186.864609
C=C(N)N(C)N,Frag_375,-283.663149
CNNC,Frag_376,-190.268475
CNC(N)=O,Frag_377,-264.363810
CN(C)C(N)=O,Frag_378,-303.621811
CC(C)=[N+]([O-])O,Frag_379,-323.369008
C=[N+]([O-])ON,Frag_380,-300.074807
C=[N+]([O-])O,Frag_381,-244.824190
C=NNN,Frag_382,-205.111676
C/C(N)=C(\N)O,Frag_383,-303.581842
C=C(O)NC,Frag_384,-248.259997
CC(N)(N)CO,Frag_385,-304.777463
COC(C)(C)O,Frag_386,-308.599295
CC(C)(O)CN,Frag_387,-288.728036
CC(C)(C)O,Frag_388,-233.421096
CC(C)(N)ON,Frag_389,-304.725286
CC(C)(C)C(C)(N)O,Frag_390,-367.270191
CC(=N)C(C)(C)C,Frag_391,-290.884544
CC(C)(N)O,Frag_392,-249.471561
CNN=N,Frag_393,-205.122125
C=C(N)N=N,Frag_394,-243.202938
C/N=N\N,Frag_395,-205.124315
CC(C)CO,Frag_396,-233.410902
CN(N)N=N,Frag_397,-260.397895
C=C(N)ON,Frag_398,-264.254298
C/C=C(/C)O,Frag_399,-232.219795
C=NC(=C)O,Frag_400,-247.060848
CC(C)=[N+](C)[O-],Frag_401,-287.475639
N=C(N)N(N)N,Frag_402,-315.769129
CC(=O)N(C)N,Frag_403,-303.582628
NCC(N)=O,Frag_404,-264.352694
CN(C)C(=N)N,Frag_405,-283.716780
N/C=C\N,Frag_406,-189.119003
CC(N)C(C)(C)N,Frag_407,-308.119306
CC(O)C(C)(N)N,Frag_408,-344.041359
CC(O)C(O)O,Frag_409,-344.526241
CN(C)CN,Frag_410,-229.566909
C/C(N)=[N+](\N)[O-],Frag_411,-319.561648
C=[N+]([O-])N(C)N,Frag_412,-319.504103
C=[N+](N)[O-],Frag_413,-224.960006
CC(N)CN,Frag_414,-229.581285
C=C(C)C(C)C,Frag_415,-235.557496
