Smiles,MolName,Enthalpy(Hartree)
C=CN(N)N,Frag_361,-244.536064
C=NN(C)N,Frag_362,-244.537696
CN(N)C(N)=O,Frag_363,-319.846205
NC(N)=O,Frag_364,-225.250843
C=CC(C)C,Frag_365,-196.430322
CCC(C)(C)C,Frag_366,-236.936420
CC(C)N(C)C,Frag_367,-252.967005
C=NC(C)=N,Frag_368,-227.345854
C=NOC,Frag_369,-209.071012
C/N=C(/N)O,Frag_370,-264.502470
N=C(N)ON,Frag_371,-280.511565
C=NON,Frag_372,-225.092723
C/C(N)=N\O,Frag_373,-264.460947
NON,Frag_374,-186.993844
C=C(N)N(C)N,Frag_375,-283.855303
CNNC,Frag_376,-190.403195
CNC(N)=O,Frag_377,-264.533623
CN(C)C(N)=O,Frag_378,-303.816440
CC(C)=[N+]([O-])O,Frag_379,-323.582727
C=[N+]([O-])ON,Frag_380,-300.272988
C=[N+]([O-])O,Frag_381,-244.985033
C=NNN,Frag_382,-205.249683
C/C(N)=C(\N)O,Frag_383,-303.783547
C=C(O)NC,Frag_384,-248.424111
CC(N)(N)CO,Frag_385,-304.982437
COC(C)(C)O,Frag_386,-308.800071
CC(C)(O)CN,Frag_387,-288.925825
CC(C)(C)O,Frag_388,-233.583513
CC(C)(N)ON,Frag_389,-304.928922
CC(C)(C)C(C)(N)O,Frag_390,-367.518559
CC(=N)C(C)(C)C,Frag_391,-291.086987
CC(C)(N)O,Frag_392,-249.641996
CNN=N,Frag_393,-205.260125
C=C(N)N=N,Frag_394,-243.362483
C/N=N\N,Frag_395,-205.261878
CC(C)CO,Frag_396,-233.573977
CN(N)N=N,Frag_397,-260.570762
C=C(N)ON,Frag_398,-264.427610
C/C=C(/C)O,Frag_399,-232.377432
C=NC(=C)O,Frag_400,-247.218323
CC(C)=[N+](C)[O-],Frag_401,-287.673082
N=C(N)N(N)N,Frag_402,-315.974895
CC(=O)N(C)N,Frag_403,-303.778056
NCC(N)=O,Frag_404,-264.525933
CN(C)C(=N)N,Frag_405,-283.905290
N/C=C\N,Frag_406,-189.252901
CC(N)C(C)(C)N,Frag_407,-308.336337
CC(O)C(C)(N)N,Frag_408,-344.279951
CC(O)C(O)O,Frag_409,-344.746046
CN(C)CN,Frag_410,-229.727603
C/C(N)=[N+](\N)[O-],Frag_411,-319.777549
C=[N+]([O-])N(C)N,Frag_412,-319.714906
C=[N+](N)[O-],Frag_413,-225.113656
CC(N)CN,Frag_414,-229.745723
C=C(C)C(C)C,Frag_415,-235.727726
