Smiles,MolName,Enthalpy(Hartree)
N=CO,Frag_213,-169.694617
C=C(N)NN,Frag_214,-244.307769
O=c1cc[nH][nH]1,Frag_215,-301.110536
C1CNCNC1,Frag_216,-267.541519
C1CCNCNC1,Frag_217,-306.780791
C=C1NCCCCN1,Frag_218,-344.847944
NCC(=O)O,Frag_219,-284.140585
O=c1cc[nH]c(=O)[nH]1,Frag_220,-414.431984
CCC#N,Frag_221,-171.840947
CC(N)C(C)O,Frag_222,-288.606807
C=C(C)C(C)O,Frag_223,-271.362366
CC(O)C(C)(C)N,Frag_224,-327.854571
CC(C)(C)N,Frag_225,-213.444266
[O-][n+]1ccno1,Frag_226,-336.926525
N=C1NCCCCN1,Frag_227,-360.914887
NCCO,Frag_228,-210.107667
O=[N+]1C=CC(=[N+]([O-])[O-])C=C1,Frag_229,-527.478149
C1CNCN1,Frag_230,-228.288913
N=c1[nH]cn[nH]1,Frag_231,-297.286758
N=NC(=N)N,Frag_232,-259.183781
C/C=N/O,Frag_233,-208.891181
C=C(C)CO,Frag_234,-232.112237
C/C=[N+](/C)[O-],Frag_235,-248.124070
C1COCOC1,Frag_236,-307.286935
CC(C)(N)N=O,Frag_237,-303.415696
CC(C)(O)O,Frag_238,-269.252568
C#CCN,Frag_239,-171.767066
C=CN(C)N,Frag_240,-228.248108
C/C=N/N,Frag_241,-189.029085
CC(C)(C)ON,Frag_242,-288.560077
CCC(C)(C)O,Frag_243,-272.567015
C1=NOCC1,Frag_244,-246.952109
CC(C)(O)[N+](=O)[O-],Frag_245,-398.467682
CC(N)(O)C#N,Frag_246,-302.300426
CC(=N)C#N,Frag_247,-225.938311
O=c1[nH]cn[nH]1,Frag_248,-317.196947
CNC=O,Frag_249,-208.959059
c1c[nH]nn1,Frag_250,-241.979288
C1CCOC1,Frag_251,-232.126439
CC(C)CN,Frag_252,-213.437299
c1nn[nH]n1,Frag_253,-258.022450
NCN(N)N,Frag_254,-261.507917
c1cnoc1,Frag_255,-245.790147
CC(=N)C(=O)O,Frag_256,-322.206488
C/C=N\O,Frag_257,-208.890609
C=C(O)C=N,Frag_258,-246.977480
N=C(N)CO,Frag_259,-264.232875
CC(=O)C=N,Frag_260,-246.998922
CC=[N+]=[N-],Frag_261,-187.837941
C1=CC1,Frag_262,-116.449932
C=C(C)C1=CC1,Frag_263,-233.004180
CC1([N+](=O)[O-])C=C1,Frag_264,-360.092506
N#CC1(N)C=C1,Frag_265,-263.929401
CC1C=C1,Frag_266,-155.698824
NC1C=C1,Frag_267,-171.743545
CN(N)N,Frag_268,-206.217610
O=C1CNC(=O)CN1,Frag_269,-415.588507
CC1(C)CC1,Frag_270,-196.188364
NC(=O)C1(N)CC1,Frag_271,-341.547175
CC(O)CN,Frag_272,-249.357133
CN(C)C=N,Frag_273,-228.295226
C/N=C/N,Frag_274,-189.059507
C=NC(=C)C,Frag_275,-211.046026
NNC(N)=O,Frag_276,-280.284103
CC(=O)CN,Frag_277,-248.187033
C1NCC2CC12,Frag_278,-250.289688
CC(C)C(C)N,Frag_279,-252.684374
CC(=O)NO,Frag_280,-284.085611
CN=C=O,Frag_281,-207.782227
C/C(N)=N/O,Frag_282,-264.201930
C=C(C)C(=N)N,Frag_283,-266.366101
[O-][n+]1ccn[nH]1,Frag_284,-317.086279
C1CNCCN1,Frag_285,-267.527118
C=C(N)C(=N)N,Frag_286,-282.418002
CC(N)C(C)N,Frag_287,-268.729592
C=CC(=N)N,Frag_288,-227.116106
CC(C)(N)C#N,Frag_289,-266.378717
CC(C)C(C)(C)N,Frag_290,-291.930863
CC(C)C(C)C,Frag_291,-236.640116
CC(N)C(C)(C)C,Frag_292,-291.929973
C=C(C)C(C)(C)N,Frag_293,-290.732907
C=CC(C)(C)N,Frag_294,-251.484470
CC(C)(C)C(C)(C)C,Frag_295,-315.127665
CC(C)(C)C(C)(C)N,Frag_296,-331.174512
CC(C)(N)C(N)=O,Frag_297,-342.757378
CCC(C)(C)N,Frag_298,-252.687718
CC(N)(N)CN,Frag_299,-284.780298
CC(C)(N)N,Frag_300,-229.491425
C/N=C(\C)N,Frag_301,-228.308368
C=C(N)N(C)C,Frag_302,-267.529248
CC(=N)N(C)C,Frag_303,-267.544596
NC=C(N)N,Frag_304,-244.345815
C/N=C(/C)N,Frag_305,-228.310590
C/C(N)=C(\C)O,Frag_306,-287.425648
C=NC(=C)N,Frag_307,-227.096885
