Smiles,MolName,Enthalpy(Hartree)
CN=C(N)N,Frag_308,-244.318123
C=C(C)C(=C)N,Frag_309,-250.251270
C/C(N)=N\N,Frag_310,-244.284142
CN(N)C=N,Frag_311,-244.264882
N/N=N\N,Frag_312,-221.041652
N/C=N\N,Frag_313,-205.040787
C=NN=N,Frag_314,-203.798571
C=CNN,Frag_315,-188.975225
CNC(C)O,Frag_316,-249.305048
NC(O)C(N)O,Frag_317,-340.512935
C=C(N)NC,Frag_318,-228.252022
NC(N)=C(N)N,Frag_319,-299.586747
N=CNN,Frag_320,-205.036187
C/N=C\N,Frag_321,-189.018345
C=NC(=N)N,Frag_322,-243.109355
CC(N)=C(N)N,Frag_323,-283.540485
N=C(N)C(=N)N,Frag_324,-298.414811
C=C(N)C(=C)N,Frag_325,-266.297778
C=NN(C)C,Frag_326,-228.210935
C=C(N)C=N,Frag_327,-227.050683
C/C=N\N,Frag_328,-188.990036
C=C(N)CC,Frag_329,-212.212603
CC(C)(N)CN,Frag_330,-268.686695
C/C=[N+](\C)[O-],Frag_331,-248.063976
C=C[N+](=C)[O-],Frag_332,-246.854346
CC(C)=CN,Frag_333,-212.213206
C=[N+](C)[O-],Frag_334,-208.822000
C=C(C)C(=C)O,Frag_335,-270.116483
C=CC(N)=O,Frag_336,-246.956170
C/C(N)=C(/C)N,Frag_337,-267.494187
N=C(N)NN,Frag_338,-260.332282
CNCN,Frag_339,-190.196576
C=CC(C)=N,Frag_340,-211.009666
C=C(C)[N+](=C)[O-],Frag_341,-286.097633
C=CC=N,Frag_342,-171.761239
C=C(O)N(C)C,Frag_343,-287.348632
NC(N)=C(N)O,Frag_344,-319.449556
CC(=N)C(C)(N)N,Frag_345,-322.780967
CCC(C)(N)N,Frag_346,-268.693197
CC(C)=NO,Frag_347,-248.082114
CCC(C)=N,Frag_348,-212.217605
CNC=N,Frag_349,-189.015613
CC(=N)N(C)O,Frag_350,-303.356392
C=CN(C)O,Frag_351,-248.054895
C/C(N)=[N+](\C)[O-],Frag_352,-303.365728
C=C(C)C(C)N,Frag_353,-251.442920
C=C(N)C(C)=N,Frag_354,-266.298732
C/N=C(\N)O,Frag_355,-264.190639
COC(=N)N,Frag_356,-264.181977
CN(C)C(=N)O,Frag_357,-303.413022
C=C(N)C(N)=O,Frag_358,-302.247796
C=NN(N)N,Frag_359,-260.248706
C=CC(C)=O,Frag_360,-230.892261
C=CN(N)N,Frag_361,-244.227068
C=NN(C)N,Frag_362,-244.229463
CN(N)C(N)=O,Frag_363,-319.461214
NC(N)=O,Frag_364,-224.985021
C=CC(C)C,Frag_365,-196.162014
CCC(C)(C)C,Frag_366,-236.610950
CC(C)N(C)C,Frag_367,-252.628577
C=NC(C)=N,Frag_368,-227.054635
C=NOC,Frag_369,-208.813913
C/N=C(/N)O,Frag_370,-264.183154
N=C(N)ON,Frag_371,-280.176515
C=NON,Frag_372,-224.820061
C/C(N)=N\O,Frag_373,-264.137713
NON,Frag_374,-186.768837
C=C(N)N(C)N,Frag_375,-283.494095
CNNC,Frag_376,-190.157571
CNC(N)=O,Frag_377,-264.215664
CN(C)C(N)=O,Frag_378,-303.445559
CC(C)=[N+]([O-])O,Frag_379,-323.195143
C=[N+]([O-])ON,Frag_380,-299.921378
C=[N+]([O-])O,Frag_381,-244.702026
C=NNN,Frag_382,-204.993680
C/C(N)=C(\N)O,Frag_383,-303.408754
C=C(O)NC,Frag_384,-248.116606
CC(N)(N)CO,Frag_385,-304.601327
COC(C)(C)O,Frag_386,-308.420324
CC(C)(O)CN,Frag_387,-288.558320
CC(C)(C)O,Frag_388,-233.283890
CC(C)(N)ON,Frag_389,-304.547388
CC(C)(C)C(C)(N)O,Frag_390,-367.042780
CC(=N)C(C)(C)C,Frag_391,-290.697020
CC(C)(N)O,Frag_392,-249.328688
CNN=N,Frag_393,-205.004241
C=C(N)N=N,Frag_394,-243.056438
C/N=N\N,Frag_395,-205.006074
CC(C)CO,Frag_396,-233.274371
CN(N)N=N,Frag_397,-260.248293
C=C(N)ON,Frag_398,-264.104827
C/C=C(/C)O,Frag_399,-232.083598
C=NC(=C)O,Frag_400,-246.913520
CC(C)=[N+](C)[O-],Frag_401,-287.312266
N=C(N)N(N)N,Frag_402,-315.587547
CC(=O)N(C)N,Frag_403,-303.406083
NCC(N)=O,Frag_404,-264.205781
CN(C)C(=N)N,Frag_405,-283.545450
N/C=C\N,Frag_406,-189.010223
CC(N)C(C)(C)N,Frag_407,-307.928526
CC(O)C(C)(N)N,Frag_408,-343.845351
CC(O)C(O)O,Frag_409,-344.337858
CN(C)CN,Frag_410,-229.429744
C/C(N)=[N+](\N)[O-],Frag_411,-319.390330
C=[N+]([O-])N(C)N,Frag_412,-319.326978
C=[N+](N)[O-],Frag_413,-224.844478
CC(N)CN,Frag_414,-229.446357
C=C(C)C(C)C,Frag_415,-235.405810
