Smiles,MolName,Enthalpy(Hartree)
C1NCC2CC12,Frag_278,-250.443555
CC(C)C(C)N,Frag_279,-252.856629
CC(=O)NO,Frag_280,-284.190601
CN=C=O,Frag_281,-207.853930
C/C(N)=N/O,Frag_282,-264.315720
C=C(C)C(=N)N,Frag_283,-266.505563
[O-][n+]1ccn[nH]1,Frag_284,-317.198198
C1CNCCN1,Frag_285,-267.694262
C=C(N)C(=N)N,Frag_286,-282.552188
CC(N)C(C)N,Frag_287,-268.895753
C=CC(=N)N,Frag_288,-227.227890
CC(C)(N)C#N,Frag_289,-266.511200
CC(C)C(C)(C)N,Frag_290,-292.129337
CC(C)C(C)C,Frag_291,-236.819178
CC(N)C(C)(C)C,Frag_292,-292.128412
C=C(C)C(C)(C)N,Frag_293,-290.917535
C=CC(C)(C)N,Frag_294,-251.642118
CC(C)(C)C(C)(C)C,Frag_295,-315.358032
CC(C)(C)C(C)(C)N,Frag_296,-331.398635
CC(C)(N)C(N)=O,Frag_297,-342.923387
CCC(C)(C)N,Frag_298,-252.859699
CC(N)(N)CN,Frag_299,-284.940201
CC(C)(N)N,Frag_300,-229.629836
C/N=C(\C)N,Frag_301,-228.435144
C=C(N)N(C)C,Frag_302,-267.682144
CC(=N)N(C)C,Frag_303,-267.697255
NC=C(N)N,Frag_304,-244.467971
C/N=C(/C)N,Frag_305,-228.437214
C/C(N)=C(\C)O,Frag_306,-287.573505
C=NC(=C)N,Frag_307,-227.208646
CN=C(N)N,Frag_308,-244.486949
C=C(C)C(=C)N,Frag_309,-250.444242
C/C(N)=N\N,Frag_310,-244.454133
CN(N)C=N,Frag_311,-244.434527
N/N=N\N,Frag_312,-221.183201
N/C=N\N,Frag_313,-205.177859
C=NN=N,Frag_314,-203.933789
C=CNN,Frag_315,-189.110287
CNC(C)O,Frag_316,-249.481067
NC(O)C(N)O,Frag_317,-340.720285
C=C(N)NC,Frag_318,-228.419078
NC(N)=C(N)N,Frag_319,-299.787836
N=CNN,Frag_320,-205.172925
C/N=C\N,Frag_321,-189.155015
C=NC(=N)N,Frag_322,-243.272463
CC(N)=C(N)N,Frag_323,-283.740347
N=C(N)C(=N)N,Frag_324,-298.612084
C=C(N)C(=C)N,Frag_325,-266.490090
C=NN(C)C,Frag_326,-228.383920
C=C(N)C=N,Frag_327,-227.213032
C/C=N\N,Frag_328,-189.128100
C=C(N)CC,Frag_329,-212.380218
CC(C)(N)CN,Frag_330,-268.893974
C/C=[N+](\C)[O-],Frag_331,-248.235966
C=C[N+](=C)[O-],Frag_332,-247.018035
CC(C)=CN,Frag_333,-212.381616
C=[N+](C)[O-],Frag_334,-208.959900
C=C(C)C(=C)O,Frag_335,-270.310447
C=CC(N)=O,Frag_336,-247.118602
C/C(N)=C(/C)N,Frag_337,-267.694602
N=C(N)NN,Frag_338,-260.501188
CNCN,Frag_339,-190.339495
C=CC(C)=N,Frag_340,-211.172495
C=C(C)[N+](=C)[O-],Frag_341,-286.295097
C=CC=N,Frag_342,-171.890654
C=C(O)N(C)C,Frag_343,-287.550729
NC(N)=C(N)O,Frag_344,-319.649866
CC(=N)C(C)(N)N,Frag_345,-323.016300
CCC(C)(N)N,Frag_346,-268.901365
CC(C)=NO,Frag_347,-248.255092
CCC(C)=N,Frag_348,-212.388160
CNC=N,Frag_349,-189.153347
CC(=N)N(C)O,Frag_350,-303.562932
C=CN(C)O,Frag_351,-248.226107
C/C(N)=[N+](\C)[O-],Frag_352,-303.568162
C=C(C)C(C)N,Frag_353,-251.643935
C=C(N)C(C)=N,Frag_354,-266.494104
C/N=C(\N)O,Frag_355,-264.360463
COC(=N)N,Frag_356,-264.352743
CN(C)C(=N)O,Frag_357,-303.617998
C=C(N)C(N)=O,Frag_358,-302.444258
C=NN(N)N,Frag_359,-260.422244
C=CC(C)=O,Frag_360,-231.056458
