Smiles,MolName,Enthalpy(Hartree)
CC(C)(C)ON,Frag_242,-288.575514
CCC(C)(C)O,Frag_243,-272.581725
C1=NOCC1,Frag_244,-246.964316
CC(C)(O)[N+](=O)[O-],Frag_245,-398.490523
CC(N)(O)C#N,Frag_246,-302.320309
CC(=N)C#N,Frag_247,-225.949785
O=c1[nH]cn[nH]1,Frag_248,-317.216141
CNC=O,Frag_249,-208.973588
c1c[nH]nn1,Frag_250,-241.991894
C1CCOC1,Frag_251,-232.137504
CC(C)CN,Frag_252,-213.448009
c1nn[nH]n1,Frag_253,-258.034994
NCN(N)N,Frag_254,-261.528132
c1cnoc1,Frag_255,-245.802166
CC(=N)C(=O)O,Frag_256,-322.225991
C/C=N\O,Frag_257,-208.905048
C=C(O)C=N,Frag_258,-246.994612
N=C(N)CO,Frag_259,-264.254779
CC(=O)C=N,Frag_260,-247.013251
CC=[N+]=[N-],Frag_261,-187.846313
C1=CC1,Frag_262,-116.455832
C=C(C)C1=CC1,Frag_263,-233.014608
CC1([N+](=O)[O-])C=C1,Frag_264,-360.110966
N#CC1(N)C=C1,Frag_265,-263.943966
CC1C=C1,Frag_266,-155.705911
NC1C=C1,Frag_267,-171.755294
CN(N)N,Frag_268,-206.233456
O=C1CNC(=O)CN1,Frag_269,-415.614682
CC1(C)CC1,Frag_270,-196.195392
NC(=O)C1(N)CC1,Frag_271,-341.568731
CC(O)CN,Frag_272,-249.375343
CN(C)C=N,Frag_273,-228.307461
C/N=C/N,Frag_274,-189.073036
C=NC(=C)C,Frag_275,-211.056953
NNC(N)=O,Frag_276,-280.306579
CC(=O)CN,Frag_277,-248.204108
C1NCC2CC12,Frag_278,-250.300221
CC(C)C(C)N,Frag_279,-252.695861
CC(=O)NO,Frag_280,-284.105690
CN=C=O,Frag_281,-207.793433
C/C(N)=N/O,Frag_282,-264.221835
C=C(C)C(=N)N,Frag_283,-266.382447
[O-][n+]1ccn[nH]1,Frag_284,-317.105338
C1CNCCN1,Frag_285,-267.540154
C=C(N)C(=N)N,Frag_286,-282.437735
CC(N)C(C)N,Frag_287,-268.745301
C=CC(=N)N,Frag_288,-227.132161
CC(C)(N)C#N,Frag_289,-266.392713
CC(C)C(C)(C)N,Frag_290,-291.943544
CC(C)C(C)C,Frag_291,-236.647641
CC(N)C(C)(C)C,Frag_292,-291.942566
C=C(C)C(C)(C)N,Frag_293,-290.747023
C=CC(C)(C)N,Frag_294,-251.498775
CC(C)(C)C(C)(C)C,Frag_295,-315.137484
CC(C)(C)C(C)(C)N,Frag_296,-331.188098
CC(C)(N)C(N)=O,Frag_297,-342.779364
CCC(C)(C)N,Frag_298,-252.699558
CC(N)(N)CN,Frag_299,-284.800578
CC(C)(N)N,Frag_300,-229.507195
C/N=C(\C)N,Frag_301,-228.322661
C=C(N)N(C)C,Frag_302,-267.544411
CC(=N)N(C)C,Frag_303,-267.557713
NC=C(N)N,Frag_304,-244.365552
C/N=C(/C)N,Frag_305,-228.324789
C/C(N)=C(\C)O,Frag_306,-287.442723
C=NC(=C)N,Frag_307,-227.112265
CN=C(N)N,Frag_308,-244.384027
C=C(C)C(=C)N,Frag_309,-250.312950
C/C(N)=N\N,Frag_310,-244.349659
CN(N)C=N,Frag_311,-244.331013
N/N=N\N,Frag_312,-221.109313
N/C=N\N,Frag_313,-205.100344
C=NN=N,Frag_314,-203.868390
C=CNN,Frag_315,-189.024102
CNC(C)O,Frag_316,-249.367725
NC(O)C(N)O,Frag_317,-340.612880
C=C(N)NC,Frag_318,-228.308208
NC(N)=C(N)N,Frag_319,-299.666165
N=CNN,Frag_320,-205.095136
C/N=C\N,Frag_321,-189.069512
C=NC(=N)N,Frag_322,-243.184647
CC(N)=C(N)N,Frag_323,-283.611129
N=C(N)C(=N)N,Frag_324,-298.504609
C=C(N)C(=C)N,Frag_325,-266.367593
C=NN(C)C,Frag_326,-228.268717
C=C(N)C=N,Frag_327,-227.115938
C/C=N\N,Frag_328,-189.039919
C=C(N)CC,Frag_329,-212.260149
CC(C)(N)CN,Frag_330,-268.745217
C/C=[N+](\C)[O-],Frag_331,-248.132205
C=C[N+](=C)[O-],Frag_332,-246.930596
CC(C)=CN,Frag_333,-212.260104
C=[N+](C)[O-],Frag_334,-208.884527
C=C(C)C(=C)O,Frag_335,-270.189515
C=CC(N)=O,Frag_336,-247.033079
C/C(N)=C(/C)N,Frag_337,-267.556541
N=C(N)NN,Frag_338,-260.404108
CNCN,Frag_339,-190.240788
C=CC(C)=N,Frag_340,-211.066583
C=C(C)[N+](=C)[O-],Frag_341,-286.180020
C=CC=N,Frag_342,-171.812076
C=C(O)N(C)C,Frag_343,-287.423654
NC(N)=C(N)O,Frag_344,-319.540767
CC(=N)C(C)(N)N,Frag_345,-322.862815
CCC(C)(N)N,Frag_346,-268.751497
CC(C)=NO,Frag_347,-248.149818
CCC(C)=N,Frag_348,-212.266475
CNC=N,Frag_349,-189.066748
CC(=N)N(C)O,Frag_350,-303.440998
C=CN(C)O,Frag_351,-248.122977
C/C(N)=[N+](\C)[O-],Frag_352,-303.448487
C=C(C)C(C)N,Frag_353,-251.498534
C=C(N)C(C)=N,Frag_354,-266.370386
C/N=C(\N)O,Frag_355,-264.267770
COC(=N)N,Frag_356,-264.260658
CN(C)C(=N)O,Frag_357,-303.498029
C=C(N)C(N)=O,Frag_358,-302.339375
C=NN(N)N,Frag_359,-260.323055
C=CC(C)=O,Frag_360,-230.960777
C=CN(N)N,Frag_361,-244.291536
C=NN(C)N,Frag_362,-244.295661
CN(N)C(N)=O,Frag_363,-319.553455
NC(N)=O,Frag_364,-225.055869
C=CC(C)C,Frag_365,-196.201554
CCC(C)(C)C,Frag_366,-236.650391
CC(C)N(C)C,Frag_367,-252.677582
C=NC(C)=N,Frag_368,-227.121580
C=NOC,Frag_369,-208.877188
C/N=C(/N)O,Frag_370,-264.260743
N=C(N)ON,Frag_371,-280.263184
C=NON,Frag_372,-224.892058
C/C(N)=N\O,Frag_373,-264.215102
NON,Frag_374,-186.826050
C=C(N)N(C)N,Frag_375,-283.565152
CNNC,Frag_376,-190.201856
CNC(N)=O,Frag_377,-264.293286
CN(C)C(N)=O,Frag_378,-303.529792
CC(C)=[N+]([O-])O,Frag_379,-323.287821
C=[N+]([O-])ON,Frag_380,-300.018359
C=[N+]([O-])O,Frag_381,-244.782364
C=NNN,Frag_382,-205.052321
C/C(N)=C(\N)O,Frag_383,-303.491223
C=C(O)NC,Frag_384,-248.184339
CC(N)(N)CO,Frag_385,-304.680472
COC(C)(C)O,Frag_386,-308.502861
CC(C)(O)CN,Frag_387,-288.628489
CC(C)(C)O,Frag_388,-233.338010
CC(C)(N)ON,Frag_389,-304.626867
CC(C)(C)C(C)(N)O,Frag_390,-367.127153
CC(=N)C(C)(C)C,Frag_391,-290.760593
CC(C)(N)O,Frag_392,-249.392178
CNN=N,Frag_393,-205.062912
C=C(N)N=N,Frag_394,-243.130068
C/N=N\N,Frag_395,-205.065367
CC(C)CO,Frag_396,-233.327500
CN(N)N=N,Frag_397,-260.321986
C=C(N)ON,Frag_398,-264.181810
C/C=C(/C)O,Frag_399,-232.142040
C=NC(=C)O,Frag_400,-246.990099
CC(C)=[N+](C)[O-],Frag_401,-287.386822
N=C(N)N(N)N,Frag_402,-315.676124
CC(=O)N(C)N,Frag_403,-303.489621
NCC(N)=O,Frag_404,-264.283653
CN(C)C(=N)N,Frag_405,-283.618994
N/C=C\N,Frag_406,-189.059978
CC(N)C(C)(C)N,Frag_407,-307.993750
CC(O)C(C)(N)N,Frag_408,-343.931212
CC(O)C(O)O,Frag_409,-344.439972
CN(C)CN,Frag_410,-229.481244
C/C(N)=[N+](\N)[O-],Frag_411,-319.480392
C=[N+]([O-])N(C)N,Frag_412,-319.418666
C=[N+](N)[O-],Frag_413,-224.914012
CC(N)CN,Frag_414,-229.497155
C=C(C)C(C)C,Frag_415,-235.452227
