Smiles,MolName,Enthalpy(Hartree)
CC1([N+](=O)[O-])CC1,Frag_196,-361.264757
NC1CC1,Frag_197,-172.940585
CC1CC1,Frag_198,-156.895598
C1CC12CC2,Frag_199,-194.914790
C/N=N/N,Frag_200,-205.032240
CN(C)N=N,Frag_201,-244.259481
N=NN,Frag_202,-165.801212
CNC(C)=N,Frag_203,-228.256746
CN(N)C#N,Frag_204,-243.073915
CCOC,Frag_205,-194.003834
CC(N)CO,Frag_206,-249.303930
C/C(N)=C\N,Frag_207,-228.246691
NCCN,Frag_208,-190.192849
c1ncon1,Frag_209,-261.801362
c1cnon1,Frag_210,-261.768418
CC(=N)C(=N)N,Frag_211,-282.366989
N=C(N)O,Frag_212,-224.961624
N=CO,Frag_213,-169.663078
C=C(N)NN,Frag_214,-244.268696
O=c1cc[nH][nH]1,Frag_215,-301.056363
C1CNCNC1,Frag_216,-267.483621
C1CCNCNC1,Frag_217,-306.713655
C=C1NCCCCN1,Frag_218,-344.772610
NCC(=O)O,Frag_219,-284.087208
O=c1cc[nH]c(=O)[nH]1,Frag_220,-414.349834
CCC#N,Frag_221,-171.787584
CC(N)C(C)O,Frag_222,-288.543771
C=C(C)C(C)O,Frag_223,-271.296517
CC(O)C(C)(C)N,Frag_224,-327.781159
CC(C)(C)N,Frag_225,-213.390660
[O-][n+]1ccno1,Frag_226,-336.883926
N=C1NCCCCN1,Frag_227,-360.841647
NCCO,Frag_228,-210.067142
O=[N+]1C=CC(=[N+]([O-])[O-])C=C1,Frag_229,-527.397057
C1CNCN1,Frag_230,-228.241835
N=c1[nH]cn[nH]1,Frag_231,-297.238509
N=NC(=N)N,Frag_232,-259.146283
C/C=N/O,Frag_233,-208.852952
C=C(C)CO,Frag_234,-232.057347
C/C=[N+](/C)[O-],Frag_235,-248.079138
C1COCOC1,Frag_236,-307.214884
CC(C)(N)N=O,Frag_237,-303.360449
CC(C)(O)O,Frag_238,-269.194801
C#CCN,Frag_239,-171.721113
C=CN(C)N,Frag_240,-228.202064
C/C=N/N,Frag_241,-188.993448
CC(C)(C)ON,Frag_242,-288.496118
CCC(C)(C)O,Frag_243,-272.499085
C1=NOCC1,Frag_244,-246.903172
CC(C)(O)[N+](=O)[O-],Frag_245,-398.399674
CC(N)(O)C#N,Frag_246,-302.230946
CC(=N)C#N,Frag_247,-225.878850
O=c1[nH]cn[nH]1,Frag_248,-317.141297
CNC=O,Frag_249,-208.914197
c1c[nH]nn1,Frag_250,-241.937720
C1CCOC1,Frag_251,-232.069395
CC(C)CN,Frag_252,-213.384297
c1nn[nH]n1,Frag_253,-257.983258
NCN(N)N,Frag_254,-261.471659
c1cnoc1,Frag_255,-245.739611
CC(=N)C(=O)O,Frag_256,-322.139602
C/C=N\O,Frag_257,-208.852696
C=C(O)C=N,Frag_258,-246.926170
N=C(N)CO,Frag_259,-264.186581
CC(=O)C=N,Frag_260,-246.941857
CC=[N+]=[N-],Frag_261,-187.798510
C1=CC1,Frag_262,-116.417408
C=C(C)C1=CC1,Frag_263,-232.941940
CC1([N+](=O)[O-])C=C1,Frag_264,-360.029265
N#CC1(N)C=C1,Frag_265,-263.864878
CC1C=C1,Frag_266,-155.655858
NC1C=C1,Frag_267,-171.707257
CN(N)N,Frag_268,-206.186534
O=C1CNC(=O)CN1,Frag_269,-415.507804
CC1(C)CC1,Frag_270,-196.134581
NC(=O)C1(N)CC1,Frag_271,-341.480891
CC(O)CN,Frag_272,-249.305433
CN(C)C=N,Frag_273,-228.244003
C/N=C/N,Frag_274,-189.020947
C=NC(=C)C,Frag_275,-210.992492
NNC(N)=O,Frag_276,-280.239290
CC(=O)CN,Frag_277,-248.133012
C1NCC2CC12,Frag_278,-250.232674
CC(C)C(C)N,Frag_279,-252.620832
CC(=O)NO,Frag_280,-284.036927
CN=C=O,Frag_281,-207.730928
C/C(N)=N/O,Frag_282,-264.158474
C=C(C)C(=N)N,Frag_283,-266.309219
[O-][n+]1ccn[nH]1,Frag_284,-317.044353
C1CNCCN1,Frag_285,-267.470187
C=C(N)C(=N)N,Frag_286,-282.367015
CC(N)C(C)N,Frag_287,-268.670635
C=CC(=N)N,Frag_288,-227.069860
CC(C)(N)C#N,Frag_289,-266.308741
CC(C)C(C)(C)N,Frag_290,-291.857466
CC(C)C(C)C,Frag_291,-236.571928
CC(N)C(C)(C)C,Frag_292,-291.856652
C=C(C)C(C)(C)N,Frag_293,-290.660324
C=CC(C)(C)N,Frag_294,-251.422880
CC(C)(C)C(C)(C)C,Frag_295,-315.040582
CC(C)(C)C(C)(C)N,Frag_296,-331.091585
CC(C)(N)C(N)=O,Frag_297,-342.686594
CCC(C)(C)N,Frag_298,-252.623783
CC(N)(N)CN,Frag_299,-284.726484
CC(C)(N)N,Frag_300,-229.442950
C/N=C(\C)N,Frag_301,-228.259434
C=C(N)N(C)C,Frag_302,-267.469606
CC(=N)N(C)C,Frag_303,-267.482779
NC=C(N)N,Frag_304,-244.306211
C/N=C(/C)N,Frag_305,-228.261223
C/C(N)=C(\C)O,Frag_306,-287.365118
C=NC(=C)N,Frag_307,-227.049106
CN=C(N)N,Frag_308,-244.321337
C=C(C)C(=C)N,Frag_309,-250.239623
C/C(N)=N\N,Frag_310,-244.291623
CN(N)C=N,Frag_311,-244.271097
N/N=N\N,Frag_312,-221.071759
N/C=N\N,Frag_313,-205.053885
C=NN=N,Frag_314,-203.822478
C=CNN,Frag_315,-188.976888
CNC(C)O,Frag_316,-249.296956
NC(O)C(N)O,Frag_317,-340.526068
C=C(N)NC,Frag_318,-228.245742
NC(N)=C(N)N,Frag_319,-299.597762
N=CNN,Frag_320,-205.048295
C/N=C\N,Frag_321,-189.018174
C=NC(=N)N,Frag_322,-243.121264
CC(N)=C(N)N,Frag_323,-283.541361
N=C(N)C(=N)N,Frag_324,-298.434063
C=C(N)C(=C)N,Frag_325,-266.296802
C=NN(C)C,Frag_326,-228.208061
C=C(N)C=N,Frag_327,-227.054934
C/C=N\N,Frag_328,-188.992946
C=C(N)CC,Frag_329,-212.197234
CC(C)(N)CN,Frag_330,-268.670342
C/C=[N+](\C)[O-],Frag_331,-248.071954
C=C[N+](=C)[O-],Frag_332,-246.870269
CC(C)=CN,Frag_333,-212.198435
C=[N+](C)[O-],Frag_334,-208.835073
C=C(C)C(=C)O,Frag_335,-270.109939
C=CC(N)=O,Frag_336,-246.962059
C/C(N)=C(/C)N,Frag_337,-267.485940
N=C(N)NN,Frag_338,-260.346257
CNCN,Frag_339,-190.188542
C=CC(C)=N,Frag_340,-211.002141
C=C(C)[N+](=C)[O-],Frag_341,-286.108919
C=CC=N,Frag_342,-171.759211
C=C(O)N(C)C,Frag_343,-287.342072
NC(N)=C(N)O,Frag_344,-319.466208
CC(=N)C(C)(N)N,Frag_345,-322.778014
CCC(C)(N)N,Frag_346,-268.676677
CC(C)=NO,Frag_347,-248.087671
CCC(C)=N,Frag_348,-212.202375
CNC=N,Frag_349,-189.015471
CC(=N)N(C)O,Frag_350,-303.364906
C=CN(C)O,Frag_351,-248.058124
C/C(N)=[N+](\C)[O-],Frag_352,-303.378101
C=C(C)C(C)N,Frag_353,-251.423337
C=C(N)C(C)=N,Frag_354,-266.297740
C/N=C(\N)O,Frag_355,-264.198108
COC(=N)N,Frag_356,-264.188757
CN(C)C(=N)O,Frag_357,-303.416394
C=C(N)C(N)=O,Frag_358,-302.259671
C=NN(N)N,Frag_359,-260.269526
C=CC(C)=O,Frag_360,-230.887884
C=CN(N)N,Frag_361,-244.235286
C=NN(C)N,Frag_362,-244.238007
CN(N)C(N)=O,Frag_363,-319.474137
NC(N)=O,Frag_364,-224.996594
C=CC(C)C,Frag_365,-196.136201
CCC(C)(C)C,Frag_366,-236.573981
CC(C)N(C)C,Frag_367,-252.600841
C=NC(C)=N,Frag_368,-227.057016
C=NOC,Frag_369,-208.824200
C/N=C(/N)O,Frag_370,-264.191111
N=C(N)ON,Frag_371,-280.198257
C=NON,Frag_372,-224.843964
C/C(N)=N\O,Frag_373,-264.152129
NON,Frag_374,-186.790106
C=C(N)N(C)N,Frag_375,-283.495452
CNNC,Frag_376,-190.150861
CNC(N)=O,Frag_377,-264.221227
CN(C)C(N)=O,Frag_378,-303.446587
CC(C)=[N+]([O-])O,Frag_379,-323.217617
C=[N+]([O-])ON,Frag_380,-299.968379
C=[N+]([O-])O,Frag_381,-244.735591
C=NNN,Frag_382,-205.008100
C/C(N)=C(\N)O,Frag_383,-303.415002
C=C(O)NC,Frag_384,-248.115325
CC(N)(N)CO,Frag_385,-304.600295
COC(C)(C)O,Frag_386,-308.411492
CC(C)(O)CN,Frag_387,-288.546642
CC(C)(C)O,Frag_388,-233.265995
CC(C)(N)ON,Frag_389,-304.548123
CC(C)(C)C(C)(N)O,Frag_390,-367.023775
CC(=N)C(C)(C)C,Frag_391,-290.673906
CC(C)(N)O,Frag_392,-249.320991
CNN=N,Frag_393,-205.021956
C=C(N)N=N,Frag_394,-243.074072
C/N=N\N,Frag_395,-205.023592
CC(C)CO,Frag_396,-233.256725
CN(N)N=N,Frag_397,-260.272544
C=C(N)ON,Frag_398,-264.116979
C/C=C(/C)O,Frag_399,-232.072978
C=NC(=C)O,Frag_400,-246.920939
CC(C)=[N+](C)[O-],Frag_401,-287.315301
N=C(N)N(N)N,Frag_402,-315.610456
CC(=O)N(C)N,Frag_403,-303.409777
NCC(N)=O,Frag_404,-264.214108
CN(C)C(=N)N,Frag_405,-283.544067
N/C=C\N,Frag_406,-189.011504
CC(N)C(C)(C)N,Frag_407,-307.908755
CC(O)C(C)(N)N,Frag_408,-343.840111
CC(O)C(O)O,Frag_409,-344.345509
CN(C)CN,Frag_410,-229.416043
C/C(N)=[N+](\N)[O-],Frag_411,-319.414336
C=[N+]([O-])N(C)N,Frag_412,-319.354164
C=[N+](N)[O-],Frag_413,-224.870332
CC(N)CN,Frag_414,-229.434181
C=C(C)C(C)C,Frag_415,-235.375770
