Smiles,MolName,Enthalpy(Hartree)
C#CCN,Frag_239,-171.905047
C=CN(C)N,Frag_240,-228.430498
C/C=N/N,Frag_241,-189.174705
CC(C)(C)ON,Frag_242,-288.785061
CCC(C)(C)O,Frag_243,-272.784718
C1=NOCC1,Frag_244,-247.134990
CC(C)(O)[N+](=O)[O-],Frag_245,-398.748117
CC(N)(O)C#N,Frag_246,-302.528992
CC(=N)C#N,Frag_247,-226.106433
O=c1[nH]cn[nH]1,Frag_248,-317.428046
CNC=O,Frag_249,-209.113430
c1c[nH]nn1,Frag_250,-242.156824
C1CCOC1,Frag_251,-232.306879
CC(C)CN,Frag_252,-213.610983
c1nn[nH]n1,Frag_253,-258.205954
NCN(N)N,Frag_254,-261.712465
c1cnoc1,Frag_255,-245.968106
CC(=N)C(=O)O,Frag_256,-322.440154
C/C=N\O,Frag_257,-209.046290
C=C(O)C=N,Frag_258,-247.164799
N=C(N)CO,Frag_259,-264.435945
CC(=O)C=N,Frag_260,-247.179815
CC=[N+]=[N-],Frag_261,-187.975413
C1=CC1,Frag_262,-116.549494
C=C(C)C1=CC1,Frag_263,-233.195833
CC1([N+](=O)[O-])C=C1,Frag_264,-360.352456
N#CC1(N)C=C1,Frag_265,-264.136853
CC1C=C1,Frag_266,-155.829745
NC1C=C1,Frag_267,-171.885975
CN(N)N,Frag_268,-206.378650
O=C1CNC(=O)CN1,Frag_269,-415.895177
CC1(C)CC1,Frag_270,-196.353194
NC(=O)C1(N)CC1,Frag_271,-341.814446
CC(O)CN,Frag_272,-249.553471
CN(C)C=N,Frag_273,-228.473565
C/N=C/N,Frag_274,-189.206335
C=NC(=C)C,Frag_275,-211.211925
NNC(N)=O,Frag_276,-280.493891
CC(=O)CN,Frag_277,-248.375715
C1NCC2CC12,Frag_278,-250.495544
CC(C)C(C)N,Frag_279,-252.891045
CC(=O)NO,Frag_280,-284.292496
CN=C=O,Frag_281,-207.928960
C/C(N)=N/O,Frag_282,-264.401367
C=C(C)C(=N)N,Frag_283,-266.576253
[O-][n+]1ccn[nH]1,Frag_284,-317.310587
C1CNCCN1,Frag_285,-267.741662
C=C(N)C(=N)N,Frag_286,-282.639195
CC(N)C(C)N,Frag_287,-268.947729
C=CC(=N)N,Frag_288,-227.293947
CC(C)(N)C#N,Frag_289,-266.585996
CC(C)C(C)(C)N,Frag_290,-292.171495
CC(C)C(C)C,Frag_291,-236.835709
CC(N)C(C)(C)C,Frag_292,-292.170498
C=C(C)C(C)(C)N,Frag_293,-290.970900
C=CC(C)(C)N,Frag_294,-251.690146
CC(C)(C)C(C)(C)C,Frag_295,-315.391854
CC(C)(C)C(C)(C)N,Frag_296,-331.449471
CC(C)(N)C(N)=O,Frag_297,-343.022369
CCC(C)(C)N,Frag_298,-252.894677
CC(N)(N)CN,Frag_299,-285.009942
CC(C)(N)N,Frag_300,-229.677105
C/N=C(\C)N,Frag_301,-228.488216
C=C(N)N(C)C,Frag_302,-267.744368
