Smiles,MolName,Enthalpy(Hartree)
CCOC,Frag_205,-194.048780
CC(N)CO,Frag_206,-249.360412
C/C(N)=C\N,Frag_207,-228.293565
NCCN,Frag_208,-190.234297
c1ncon1,Frag_209,-261.848672
c1cnon1,Frag_210,-261.811067
CC(=N)C(=N)N,Frag_211,-282.425034
N=C(N)O,Frag_212,-225.006874
N=CO,Frag_213,-169.698655
C=C(N)NN,Frag_214,-244.314520
O=c1cc[nH][nH]1,Frag_215,-301.110303
C1CNCNC1,Frag_216,-267.539531
C1CCNCNC1,Frag_217,-306.778644
C=C1NCCCCN1,Frag_218,-344.845024
NCC(=O)O,Frag_219,-284.145563
O=c1cc[nH]c(=O)[nH]1,Frag_220,-414.430781
CCC#N,Frag_221,-171.833709
CC(N)C(C)O,Frag_222,-288.610206
C=C(C)C(C)O,Frag_223,-271.360581
CC(O)C(C)(C)N,Frag_224,-327.858545
CC(C)(C)N,Frag_225,-213.441639
[O-][n+]1ccno1,Frag_226,-336.926519
N=C1NCCCCN1,Frag_227,-360.915244
NCCO,Frag_228,-210.114284
O=[N+]1C=CC(=[N+]([O-])[O-])C=C1,Frag_229,-527.479809
C1CNCN1,Frag_230,-228.287845
N=c1[nH]cn[nH]1,Frag_231,-297.288445
N=NC(=N)N,Frag_232,-259.191038
C/C=N/O,Frag_233,-208.893238
C=C(C)CO,Frag_234,-232.111931
C/C=[N+](/C)[O-],Frag_235,-248.123286
C1COCOC1,Frag_236,-307.282031
CC(C)(N)N=O,Frag_237,-303.419914
CC(C)(O)O,Frag_238,-269.257518
C#CCN,Frag_239,-171.764061
C=CN(C)N,Frag_240,-228.247737
C/C=N/N,Frag_241,-189.028661
CC(C)(C)ON,Frag_242,-288.559569
CCC(C)(C)O,Frag_243,-272.564699
C1=NOCC1,Frag_244,-246.948815
CC(C)(O)[N+](=O)[O-],Frag_245,-398.472166
CC(N)(O)C#N,Frag_246,-302.304454
CC(=N)C#N,Frag_247,-225.934405
O=c1[nH]cn[nH]1,Frag_248,-317.196880
CNC=O,Frag_249,-208.957812
c1c[nH]nn1,Frag_250,-241.978099
C1CCOC1,Frag_251,-232.120113
CC(C)CN,Frag_252,-213.433658
c1nn[nH]n1,Frag_253,-258.023292
NCN(N)N,Frag_254,-261.519188
c1cnoc1,Frag_255,-245.784894
CC(=N)C(=O)O,Frag_256,-322.207352
C/C=N\O,Frag_257,-208.892969
C=C(O)C=N,Frag_258,-246.979475
N=C(N)CO,Frag_259,-264.242007
CC(=O)C=N,Frag_260,-246.996510
CC=[N+]=[N-],Frag_261,-187.831578
C1=CC1,Frag_262,-116.440699
C=C(C)C1=CC1,Frag_263,-232.991076
CC1([N+](=O)[O-])C=C1,Frag_264,-360.088179
N#CC1(N)C=C1,Frag_265,-263.923624
CC1C=C1,Frag_266,-155.687981
NC1C=C1,Frag_267,-171.739928
CN(N)N,Frag_268,-206.224357
O=C1CNC(=O)CN1,Frag_269,-415.590076
CC1(C)CC1,Frag_270,-196.177723
NC(=O)C1(N)CC1,Frag_271,-341.549332
CC(O)CN,Frag_272,-249.361834
CN(C)C=N,Frag_273,-228.291203
C/N=C/N,Frag_274,-189.059124
C=NC(=C)C,Frag_275,-211.039814
NNC(N)=O,Frag_276,-280.292712
CC(=O)CN,Frag_277,-248.187801
C1NCC2CC12,Frag_278,-250.282153
CC(C)C(C)N,Frag_279,-252.680272
CC(=O)NO,Frag_280,-284.090079
CN=C=O,Frag_281,-207.774610
C/C(N)=N/O,Frag_282,-264.208758
C=C(C)C(=N)N,Frag_283,-266.366506
[O-][n+]1ccn[nH]1,Frag_284,-317.088265
C1CNCCN1,Frag_285,-267.525543
C=C(N)C(=N)N,Frag_286,-282.423609
CC(N)C(C)N,Frag_287,-268.731590
C=CC(=N)N,Frag_288,-227.118153
CC(C)(N)C#N,Frag_289,-266.376204
CC(C)C(C)(C)N,Frag_290,-291.927736
CC(C)C(C)C,Frag_291,-236.630206
CC(N)C(C)(C)C,Frag_292,-291.926863
C=C(C)C(C)(C)N,Frag_293,-290.729922
C=CC(C)(C)N,Frag_294,-251.482831
CC(C)(C)C(C)(C)C,Frag_295,-315.120566
CC(C)(C)C(C)(C)N,Frag_296,-331.172761
CC(C)(N)C(N)=O,Frag_297,-342.761752
CCC(C)(C)N,Frag_298,-252.684093
CC(N)(N)CN,Frag_299,-284.788846
CC(C)(N)N,Frag_300,-229.495025
C/N=C(\C)N,Frag_301,-228.306783
C=C(N)N(C)C,Frag_302,-267.526502
CC(=N)N(C)C,Frag_303,-267.539610
NC=C(N)N,Frag_304,-244.353987
C/N=C(/C)N,Frag_305,-228.308782
C/C(N)=C(\C)O,Frag_306,-287.425462
C=NC(=C)N,Frag_307,-227.096687
CN=C(N)N,Frag_308,-244.369803
C=C(C)C(=C)N,Frag_309,-250.295597
C/C(N)=N\N,Frag_310,-244.337108
CN(N)C=N,Frag_311,-244.317489
N/N=N\N,Frag_312,-221.102807
N/C=N\N,Frag_313,-205.090721
C=NN=N,Frag_314,-203.859005
C=CNN,Frag_315,-189.012928
CNC(C)O,Frag_316,-249.352549
NC(O)C(N)O,Frag_317,-340.599835
C=C(N)NC,Frag_318,-228.293258
NC(N)=C(N)N,Frag_319,-299.654714
N=CNN,Frag_320,-205.085613
C/N=C\N,Frag_321,-189.056472
C=NC(=N)N,Frag_322,-243.170623
CC(N)=C(N)N,Frag_323,-283.597657
N=C(N)C(=N)N,Frag_324,-298.492043
C=C(N)C(=C)N,Frag_325,-266.352103
C=NN(C)C,Frag_326,-228.252128
C=C(N)C=N,Frag_327,-227.102537
C/C=N\N,Frag_328,-189.028078
C=C(N)CC,Frag_329,-212.244697
