Smiles,MolName,Enthalpy(Hartree)
CC1CC1,Frag_198,-157.123689
C1CC12CC2,Frag_199,-195.182727
C/N=N/N,Frag_200,-205.249710
CN(C)N=N,Frag_201,-244.537350
N=NN,Frag_202,-165.958612
CNC(C)=N,Frag_203,-228.541225
CN(N)C#N,Frag_204,-243.347708
CCOC,Frag_205,-194.256722
CC(N)CO,Frag_206,-249.603605
C/C(N)=C\N,Frag_207,-228.526385
NCCN,Frag_208,-190.427669
c1ncon1,Frag_209,-262.060157
c1cnon1,Frag_210,-262.021699
CC(=N)C(=N)N,Frag_211,-282.690416
N=C(N)O,Frag_212,-225.187324
N=CO,Frag_213,-169.835413
C=C(N)NN,Frag_214,-244.544235
O=c1cc[nH][nH]1,Frag_215,-301.369245
C1CNCNC1,Frag_216,-267.823320
C1CCNCNC1,Frag_217,-307.111176
C=C1NCCCCN1,Frag_218,-345.214033
NCC(=O)O,Frag_219,-284.376979
O=c1cc[nH]c(=O)[nH]1,Frag_220,-414.774600
CCC#N,Frag_221,-172.009642
CC(N)C(C)O,Frag_222,-288.901681
C=C(C)C(C)O,Frag_223,-271.645994
CC(O)C(C)(C)N,Frag_224,-328.196937
CC(C)(C)N,Frag_225,-213.689886
[O-][n+]1ccno1,Frag_226,-337.186025
N=C1NCCCCN1,Frag_227,-361.280269
NCCO,Frag_228,-210.307862
O=[N+]1C=CC(=[N+]([O-])[O-])C=C1,Frag_229,-527.906447
C1CNCN1,Frag_230,-228.522313
N=c1[nH]cn[nH]1,Frag_231,-297.543267
N=NC(=N)N,Frag_232,-259.406064
C/C=N/O,Frag_233,-209.080691
C=C(C)CO,Frag_234,-232.348167
C/C=[N+](/C)[O-],Frag_235,-248.361047
C1COCOC1,Frag_236,-307.571767
CC(C)(N)N=O,Frag_237,-303.698444
CC(C)(O)O,Frag_238,-269.500842
C#CCN,Frag_239,-171.937539
C=CN(C)N,Frag_240,-228.484869
C/C=N/N,Frag_241,-189.216860
CC(C)(C)ON,Frag_242,-288.856312
CCC(C)(C)O,Frag_243,-272.861858
C1=NOCC1,Frag_244,-247.175797
CC(C)(O)[N+](=O)[O-],Frag_245,-398.800146
CC(N)(O)C#N,Frag_246,-302.564811
CC(=N)C#N,Frag_247,-226.142138
O=c1[nH]cn[nH]1,Frag_248,-317.454033
CNC=O,Frag_249,-209.147507
c1c[nH]nn1,Frag_250,-242.185647
C1CCOC1,Frag_251,-232.361582
CC(C)CN,Frag_252,-213.683521
c1nn[nH]n1,Frag_253,-258.227855
NCN(N)N,Frag_254,-261.756109
c1cnoc1,Frag_255,-245.999231
CC(=N)C(=O)O,Frag_256,-322.477591
C/C=N\O,Frag_257,-209.080157
C=C(O)C=N,Frag_258,-247.201193
N=C(N)CO,Frag_259,-264.468360
CC(=O)C=N,Frag_260,-247.221266
CC=[N+]=[N-],Frag_261,-188.011069
C1=CC1,Frag_262,-116.575616
C=C(C)C1=CC1,Frag_263,-233.260456
CC1([N+](=O)[O-])C=C1,Frag_264,-360.397788
N#CC1(N)C=C1,Frag_265,-264.167267
CC1C=C1,Frag_266,-155.871466
NC1C=C1,Frag_267,-171.916491
CN(N)N,Frag_268,-206.418238
O=C1CNC(=O)CN1,Frag_269,-415.943579
CC1(C)CC1,Frag_270,-196.420850
NC(=O)C1(N)CC1,Frag_271,-341.863814
CC(O)CN,Frag_272,-249.604651
CN(C)C=N,Frag_273,-228.530603
C/N=C/N,Frag_274,-189.246531
C=NC(=C)C,Frag_275,-211.268824
NNC(N)=O,Frag_276,-280.520041
CC(=O)CN,Frag_277,-248.422117
C1NCC2CC12,Frag_278,-250.556243
CC(C)C(C)N,Frag_279,-252.977917
CC(=O)NO,Frag_280,-284.324427
CN=C=O,Frag_281,-207.955980
C/C(N)=N/O,Frag_282,-264.438768
C=C(C)C(=N)N,Frag_283,-266.636075
[O-][n+]1ccn[nH]1,Frag_284,-317.344657
C1CNCCN1,Frag_285,-267.809300
C=C(N)C(=N)N,Frag_286,-282.688375
CC(N)C(C)N,Frag_287,-269.022886
C=CC(=N)N,Frag_288,-227.338291
CC(C)(N)C#N,Frag_289,-266.641877
CC(C)C(C)(C)N,Frag_290,-292.272366
CC(C)C(C)C,Frag_291,-236.934072
CC(N)C(C)(C)C,Frag_292,-292.271603
C=C(C)C(C)(C)N,Frag_293,-291.062513
C=CC(C)(C)N,Frag_294,-251.765995
CC(C)(C)C(C)(C)C,Frag_295,-315.517827
CC(C)(C)C(C)(C)N,Frag_296,-331.564222
CC(C)(N)C(N)=O,Frag_297,-343.087406
CCC(C)(C)N,Frag_298,-252.981107
CC(N)(N)CN,Frag_299,-285.073359
CC(C)(N)N,Frag_300,-229.736791
C/N=C(\C)N,Frag_301,-228.542981
