Smiles,MolName,Enthalpy(Hartree)
CC(C)(C)N,Frag_225,-213.516613
[O-][n+]1ccno1,Frag_226,-337.054907
N=C1NCCCCN1,Frag_227,-361.038288
NCCO,Frag_228,-210.191250
O=[N+]1C=CC(=[N+]([O-])[O-])C=C1,Frag_229,-527.673617
C1CNCN1,Frag_230,-228.367949
N=c1[nH]cn[nH]1,Frag_231,-297.396028
N=NC(=N)N,Frag_232,-259.283073
C/C=N/O,Frag_233,-208.972529
C=C(C)CO,Frag_234,-232.198324
C/C=[N+](/C)[O-],Frag_235,-248.217164
C1COCOC1,Frag_236,-307.398919
CC(C)(N)N=O,Frag_237,-303.528180
CC(C)(O)O,Frag_238,-269.358392
C#CCN,Frag_239,-171.830024
C=CN(C)N,Frag_240,-228.330829
C/C=N/N,Frag_241,-189.098842
CC(C)(C)ON,Frag_242,-288.663588
CCC(C)(C)O,Frag_243,-272.662547
C1=NOCC1,Frag_244,-247.041411
CC(C)(O)[N+](=O)[O-],Frag_245,-398.621381
CC(N)(O)C#N,Frag_246,-302.415267
CC(=N)C#N,Frag_247,-226.018816
O=c1[nH]cn[nH]1,Frag_248,-317.316701
CNC=O,Frag_249,-209.039620
c1c[nH]nn1,Frag_250,-242.066115
C1CCOC1,Frag_251,-232.207235
CC(C)CN,Frag_252,-213.509377
c1nn[nH]n1,Frag_253,-258.116787
NCN(N)N,Frag_254,-261.608800
c1cnoc1,Frag_255,-245.879064
CC(=N)C(=O)O,Frag_256,-322.329764
C/C=N\O,Frag_257,-208.971828
C=C(O)C=N,Frag_258,-247.071611
N=C(N)CO,Frag_259,-264.338061
CC(=O)C=N,Frag_260,-247.090095
CC=[N+]=[N-],Frag_261,-187.905809
C1=CC1,Frag_262,-116.488428
C=C(C)C1=CC1,Frag_263,-233.078468
CC1([N+](=O)[O-])C=C1,Frag_264,-360.224586
N#CC1(N)C=C1,Frag_265,-264.021738
CC1C=C1,Frag_266,-155.749033
NC1C=C1,Frag_267,-171.804357
CN(N)N,Frag_268,-206.297043
O=C1CNC(=O)CN1,Frag_269,-415.744165
CC1(C)CC1,Frag_270,-196.249679
NC(=O)C1(N)CC1,Frag_271,-341.672795
CC(O)CN,Frag_272,-249.451761
CN(C)C=N,Frag_273,-228.375460
C/N=C/N,Frag_274,-189.130165
C=NC(=C)C,Frag_275,-211.118160
NNC(N)=O,Frag_276,-280.396951
CC(=O)CN,Frag_277,-248.280251
C1NCC2CC12,Frag_278,-250.370123
CC(C)C(C)N,Frag_279,-252.767762
CC(=O)NO,Frag_280,-284.199090
CN=C=O,Frag_281,-207.860027
C/C(N)=N/O,Frag_282,-264.305693
C=C(C)C(=N)N,Frag_283,-266.461109
[O-][n+]1ccn[nH]1,Frag_284,-317.205756
C1CNCCN1,Frag_285,-267.617208
C=C(N)C(=N)N,Frag_286,-282.523069
CC(N)C(C)N,Frag_287,-268.823309
C=CC(=N)N,Frag_288,-227.200127
CC(C)(N)C#N,Frag_289,-266.471697
CC(C)C(C)(C)N,Frag_290,-292.025816
CC(C)C(C)C,Frag_291,-236.713383
CC(N)C(C)(C)C,Frag_292,-292.024779
C=C(C)C(C)(C)N,Frag_293,-290.829025
C=CC(C)(C)N,Frag_294,-251.570259
CC(C)(C)C(C)(C)C,Frag_295,-315.223701
CC(C)(C)C(C)(C)N,Frag_296,-331.280692
CC(C)(N)C(N)=O,Frag_297,-342.883720
CCC(C)(C)N,Frag_298,-252.771249
CC(N)(N)CN,Frag_299,-284.884614
CC(C)(N)N,Frag_300,-229.574381
C/N=C(\C)N,Frag_301,-228.390329
C=C(N)N(C)C,Frag_302,-267.622813
CC(=N)N(C)C,Frag_303,-267.636267
NC=C(N)N,Frag_304,-244.440337
C/N=C(/C)N,Frag_305,-228.392505
C/C(N)=C(\C)O,Frag_306,-287.530967
C=NC(=C)N,Frag_307,-227.180022
CN=C(N)N,Frag_308,-244.458437
C=C(C)C(=C)N,Frag_309,-250.384981
C/C(N)=N\N,Frag_310,-244.424294
CN(N)C=N,Frag_311,-244.405919
N/N=N\N,Frag_312,-221.181335
N/C=N\N,Frag_313,-205.164405
C=NN=N,Frag_314,-203.933465
C=CNN,Frag_315,-189.082214
CNC(C)O,Frag_316,-249.444175
NC(O)C(N)O,Frag_317,-340.721460
C=C(N)NC,Frag_318,-228.376298
NC(N)=C(N)N,Frag_319,-299.758543
N=CNN,Frag_320,-205.159419
C/N=C\N,Frag_321,-189.126662
C=NC(=N)N,Frag_322,-243.259089
CC(N)=C(N)N,Frag_323,-283.696489
N=C(N)C(=N)N,Frag_324,-298.596850
C=C(N)C(=C)N,Frag_325,-266.446323
C=NN(C)C,Frag_326,-228.336847
C=C(N)C=N,Frag_327,-227.184188
C/C=N\N,Frag_328,-189.097641
C=C(N)CC,Frag_329,-212.321751
CC(C)(N)CN,Frag_330,-268.822975
C/C=[N+](\C)[O-],Frag_331,-248.208808
C=C[N+](=C)[O-],Frag_332,-247.007483
CC(C)=CN,Frag_333,-212.321604
C=[N+](C)[O-],Frag_334,-208.950654
C=C(C)C(=C)O,Frag_335,-270.270667
C=CC(N)=O,Frag_336,-247.109766
C/C(N)=C(/C)N,Frag_337,-267.635137
N=C(N)NN,Frag_338,-260.485718
CNCN,Frag_339,-190.297563
C=CC(C)=N,Frag_340,-211.127880
C=C(C)[N+](=C)[O-],Frag_341,-286.267459
C=CC=N,Frag_342,-171.862785
C=C(O)N(C)C,Frag_343,-287.511249
NC(N)=C(N)O,Frag_344,-319.641661
CC(=N)C(C)(N)N,Frag_345,-322.958154
CCC(C)(N)N,Frag_346,-268.829540
CC(C)=NO,Frag_347,-248.227664
CCC(C)=N,Frag_348,-212.328040
CNC=N,Frag_349,-189.124135
CC(=N)N(C)O,Frag_350,-303.535727
C=CN(C)O,Frag_351,-248.200630
C/C(N)=[N+](\C)[O-],Frag_352,-303.541599
C=C(C)C(C)N,Frag_353,-251.570239
C=C(N)C(C)=N,Frag_354,-266.449133
C/N=C(\N)O,Frag_355,-264.351444
COC(=N)N,Frag_356,-264.344718
CN(C)C(=N)O,Frag_357,-303.592357
C=C(N)C(N)=O,Frag_358,-302.433491
C=NN(N)N,Frag_359,-260.404820
