Smiles,MolName,Enthalpy(Hartree)
CC(=O)NO,Frag_280,-284.029136
CN=C=O,Frag_281,-207.725074
C/C(N)=N/O,Frag_282,-264.155074
C=C(C)C(=N)N,Frag_283,-266.317014
[O-][n+]1ccn[nH]1,Frag_284,-317.021533
C1CNCCN1,Frag_285,-267.487809
C=C(N)C(=N)N,Frag_286,-282.368149
CC(N)C(C)N,Frag_287,-268.691785
C=CC(=N)N,Frag_288,-227.073341
CC(C)(N)C#N,Frag_289,-266.319253
CC(C)C(C)(C)N,Frag_290,-291.887756
CC(C)C(C)C,Frag_291,-236.604716
CC(N)C(C)(C)C,Frag_292,-291.886841
C=C(C)C(C)(C)N,Frag_293,-290.684737
C=CC(C)(C)N,Frag_294,-251.443281
CC(C)(C)C(C)(C)C,Frag_295,-315.079331
CC(C)(C)C(C)(C)N,Frag_296,-331.124742
CC(C)(N)C(N)=O,Frag_297,-342.695330
CCC(C)(C)N,Frag_298,-252.650692
CC(N)(N)CN,Frag_299,-284.741540
CC(C)(N)N,Frag_300,-229.459767
C/N=C(\C)N,Frag_301,-228.269011
C=C(N)N(C)C,Frag_302,-267.483352
CC(=N)N(C)C,Frag_303,-267.495985
NC=C(N)N,Frag_304,-244.310852
C/N=C(/C)N,Frag_305,-228.271121
C/C(N)=C(\C)O,Frag_306,-287.375372
C=NC(=C)N,Frag_307,-227.052065
CN=C(N)N,Frag_308,-244.325793
C=C(C)C(=C)N,Frag_309,-250.253411
C/C(N)=N\N,Frag_310,-244.293179
CN(N)C=N,Frag_311,-244.272914
N/N=N\N,Frag_312,-221.056637
N/C=N\N,Frag_313,-205.050615
C=NN=N,Frag_314,-203.810087
C=CNN,Frag_315,-188.980988
CNC(C)O,Frag_316,-249.309650
NC(O)C(N)O,Frag_317,-340.527817
C=C(N)NC,Frag_318,-228.256216
NC(N)=C(N)N,Frag_319,-299.600381
N=CNN,Frag_320,-205.046002
C/N=C\N,Frag_321,-189.022741
C=NC(=N)N,Frag_322,-243.118447
CC(N)=C(N)N,Frag_323,-283.549846
N=C(N)C(=N)N,Frag_324,-298.428975
C=C(N)C(=C)N,Frag_325,-266.304033
C=NN(C)C,Frag_326,-228.213937
C=C(N)C=N,Frag_327,-227.057574
C/C=N\N,Frag_328,-188.995444
C=C(N)CC,Frag_329,-212.213817
CC(C)(N)CN,Frag_330,-268.691307
C/C=[N+](\C)[O-],Frag_331,-248.069069
C=C[N+](=C)[O-],Frag_332,-246.860915
CC(C)=CN,Frag_333,-212.214340
C=[N+](C)[O-],Frag_334,-208.827709
C=C(C)C(=C)O,Frag_335,-270.119561
C=CC(N)=O,Frag_336,-246.961980
C/C(N)=C(/C)N,Frag_337,-267.499563
N=C(N)NN,Frag_338,-260.345538
CNCN,Frag_339,-190.200473
C=CC(C)=N,Frag_340,-211.012169
C=C(C)[N+](=C)[O-],Frag_341,-286.103830
C=CC=N,Frag_342,-171.764331
C=C(O)N(C)C,Frag_343,-287.352257
NC(N)=C(N)O,Frag_344,-319.464245
CC(=N)C(C)(N)N,Frag_345,-322.790507
CCC(C)(N)N,Frag_346,-268.697629
CC(C)=NO,Frag_347,-248.088931
CCC(C)=N,Frag_348,-212.218939
CNC=N,Frag_349,-189.020168
CC(=N)N(C)O,Frag_350,-303.365783
C=CN(C)O,Frag_351,-248.060679
C/C(N)=[N+](\C)[O-],Frag_352,-303.374663
C=C(C)C(C)N,Frag_353,-251.444274
C=C(N)C(C)=N,Frag_354,-266.305110
C/N=C(\N)O,Frag_355,-264.198927
COC(=N)N,Frag_356,-264.189753
CN(C)C(=N)O,Frag_357,-303.420628
C=C(N)C(N)=O,Frag_358,-302.257344
C=NN(N)N,Frag_359,-260.261754
C=CC(C)=O,Frag_360,-230.894220
C=CN(N)N,Frag_361,-244.236194
C=NN(C)N,Frag_362,-244.237414
CN(N)C(N)=O,Frag_363,-319.472295
NC(N)=O,Frag_364,-224.993678
C=CC(C)C,Frag_365,-196.159175
CCC(C)(C)C,Frag_366,-236.606721
CC(C)N(C)C,Frag_367,-252.626706
C=NC(C)=N,Frag_368,-227.059799
C=NOC,Frag_369,-208.819330
C/N=C(/N)O,Frag_370,-264.191666
N=C(N)ON,Frag_371,-280.189871
C=NON,Frag_372,-224.831114
C/C(N)=N\O,Frag_373,-264.148489
NON,Frag_374,-186.780705
C=C(N)N(C)N,Frag_375,-283.502214
CNNC,Frag_376,-190.161226
CNC(N)=O,Frag_377,-264.222937
CN(C)C(N)=O,Frag_378,-303.451627
CC(C)=[N+]([O-])O,Frag_379,-323.205665
C=[N+]([O-])ON,Frag_380,-299.936252
