Smiles,MolName,Enthalpy(Hartree)
CC(=O)CN,Frag_277,-248.146738
C1NCC2CC12,Frag_278,-250.264368
CC(C)C(C)N,Frag_279,-252.661170
CC(=O)NO,Frag_280,-284.034319
CN=C=O,Frag_281,-207.728092
C/C(N)=N/O,Frag_282,-264.161073
C=C(C)C(=N)N,Frag_283,-266.326894
[O-][n+]1ccn[nH]1,Frag_284,-317.027396
C1CNCCN1,Frag_285,-267.499353
C=C(N)C(=N)N,Frag_286,-282.377237
CC(N)C(C)N,Frag_287,-268.704294
C=CC(=N)N,Frag_288,-227.080141
CC(C)(N)C#N,Frag_289,-266.329192
CC(C)C(C)(C)N,Frag_290,-291.905251
CC(C)C(C)C,Frag_291,-236.619109
CC(N)C(C)(C)C,Frag_292,-291.904406
C=C(C)C(C)(C)N,Frag_293,-290.700727
C=CC(C)(C)N,Frag_294,-251.455636
CC(C)(C)C(C)(C)C,Frag_295,-315.102441
CC(C)(C)C(C)(C)N,Frag_296,-331.146744
CC(C)(N)C(N)=O,Frag_297,-342.708223
CCC(C)(C)N,Frag_298,-252.664320
CC(N)(N)CN,Frag_299,-284.753494
CC(C)(N)N,Frag_300,-229.469350
C/N=C(\C)N,Frag_301,-228.276750
C=C(N)N(C)C,Frag_302,-267.494419
CC(=N)N(C)C,Frag_303,-267.506971
NC=C(N)N,Frag_304,-244.317904
C/N=C(/C)N,Frag_305,-228.278753
C/C(N)=C(\C)O,Frag_306,-287.385119
C=NC(=C)N,Frag_307,-227.058788
CN=C(N)N,Frag_308,-244.332747
C=C(C)C(=C)N,Frag_309,-250.264128
C/C(N)=N\N,Frag_310,-244.300191
CN(N)C=N,Frag_311,-244.280040
N/N=N\N,Frag_312,-221.060444
N/C=N\N,Frag_313,-205.055071
C=NN=N,Frag_314,-203.813359
C=CNN,Frag_315,-188.986228
CNC(C)O,Frag_316,-249.317780
NC(O)C(N)O,Frag_317,-340.536520
C=C(N)NC,Frag_318,-228.264049
NC(N)=C(N)N,Frag_319,-299.609671
N=CNN,Frag_320,-205.050473
C/N=C\N,Frag_321,-189.027848
C=NC(=N)N,Frag_322,-243.124411
CC(N)=C(N)N,Frag_323,-283.559907
N=C(N)C(=N)N,Frag_324,-298.437187
C=C(N)C(=C)N,Frag_325,-266.313940
C=NN(C)C,Frag_326,-228.221697
C=C(N)C=N,Frag_327,-227.064453
C/C=N\N,Frag_328,-189.000576
C=C(N)CC,Frag_329,-212.222496
CC(C)(N)CN,Frag_330,-268.704128
C/C=[N+](\C)[O-],Frag_331,-248.075875
C=C[N+](=C)[O-],Frag_332,-246.866630
CC(C)=CN,Frag_333,-212.222864
C=[N+](C)[O-],Frag_334,-208.831976
C=C(C)C(=C)O,Frag_335,-270.129214
C=CC(N)=O,Frag_336,-246.967813
C/C(N)=C(/C)N,Frag_337,-267.510434
N=C(N)NN,Frag_338,-260.351951
CNCN,Frag_339,-190.206647
C=CC(C)=N,Frag_340,-211.019562
C=C(C)[N+](=C)[O-],Frag_341,-286.112566
C=CC=N,Frag_342,-171.769091
C=C(O)N(C)C,Frag_343,-287.362145
NC(N)=C(N)O,Frag_344,-319.472494
CC(=N)C(C)(N)N,Frag_345,-322.804492
CCC(C)(N)N,Frag_346,-268.710365
CC(C)=NO,Frag_347,-248.095842
CCC(C)=N,Frag_348,-212.227614
CNC=N,Frag_349,-189.025082
CC(=N)N(C)O,Frag_350,-303.374768
C=CN(C)O,Frag_351,-248.067531
C/C(N)=[N+](\C)[O-],Frag_352,-303.383621
C=C(C)C(C)N,Frag_353,-251.456270
C=C(N)C(C)=N,Frag_354,-266.314957
C/N=C(\N)O,Frag_355,-264.204980
COC(=N)N,Frag_356,-264.195614
CN(C)C(=N)O,Frag_357,-303.429736
C=C(N)C(N)=O,Frag_358,-302.265294
C=NN(N)N,Frag_359,-260.268024
C=CC(C)=O,Frag_360,-230.900574
C=CN(N)N,Frag_361,-244.243372
C=NN(C)N,Frag_362,-244.244382
CN(N)C(N)=O,Frag_363,-319.480564
NC(N)=O,Frag_364,-224.997324
C=CC(C)C,Frag_365,-196.168797
CCC(C)(C)C,Frag_366,-236.621325
CC(C)N(C)C,Frag_367,-252.640121
C=NC(C)=N,Frag_368,-227.066446
