Smiles,MolName,Enthalpy(Hartree)
C=NC(=C)N,Frag_307,-226.874701
CN=C(N)N,Frag_308,-244.125539
C=C(C)C(=C)N,Frag_309,-250.055154
C/C(N)=N\N,Frag_310,-244.091298
CN(N)C=N,Frag_311,-244.075444
N/N=N\N,Frag_312,-220.872298
N/C=N\N,Frag_313,-204.880688
C=NN=N,Frag_314,-203.651726
C=CNN,Frag_315,-188.825640
CNC(C)O,Frag_316,-249.104451
NC(O)C(N)O,Frag_317,-340.246838
C=C(N)NC,Frag_318,-228.069678
NC(N)=C(N)N,Frag_319,-299.350624
N=CNN,Frag_320,-204.876963
C/N=C\N,Frag_321,-188.869555
C=NC(=N)N,Frag_322,-242.927729
CC(N)=C(N)N,Frag_323,-283.314273
N=C(N)C(=N)N,Frag_324,-298.191235
C=C(N)C(=C)N,Frag_325,-266.090858
C=NN(C)C,Frag_326,-228.033708
C=C(N)C=N,Frag_327,-226.878525
C/C=N\N,Frag_328,-188.841262
C=C(N)CC,Frag_329,-212.040854
CC(C)(N)CN,Frag_330,-268.464350
C/C=[N+](\C)[O-],Frag_331,-247.869915
C=C[N+](=C)[O-],Frag_332,-246.669329
CC(C)=CN,Frag_333,-212.041184
C=[N+](C)[O-],Frag_334,-208.661044
C=C(C)C(=C)O,Frag_335,-269.909131
C=CC(N)=O,Frag_336,-246.773998
C/C(N)=C(/C)N,Frag_337,-267.278061
N=C(N)NN,Frag_338,-260.128910
CNCN,Frag_339,-190.039249
C=CC(C)=N,Frag_340,-210.848599
C=C(C)[N+](=C)[O-],Frag_341,-285.879850
C=CC=N,Frag_342,-171.633659
C=C(O)N(C)C,Frag_343,-287.125237
NC(N)=C(N)O,Frag_344,-319.200480
CC(=N)C(C)(N)N,Frag_345,-322.526344
CCC(C)(N)N,Frag_346,-268.471807
CC(C)=NO,Frag_347,-247.888553
CCC(C)=N,Frag_348,-212.047459
CNC=N,Frag_349,-188.868437
CC(=N)N(C)O,Frag_350,-303.122816
C=CN(C)O,Frag_351,-247.862162
C/C(N)=[N+](\C)[O-],Frag_352,-303.124644
C=C(C)C(C)N,Frag_353,-251.239353
C=C(N)C(C)=N,Frag_354,-266.093924
C/N=C(\N)O,Frag_355,-263.988069
COC(=N)N,Frag_356,-263.980864
CN(C)C(=N)O,Frag_357,-303.181239
C=C(N)C(N)=O,Frag_358,-302.023308
C=NN(N)N,Frag_359,-260.048644
C=CC(C)=O,Frag_360,-230.721528
C=CN(N)N,Frag_361,-244.035350
C=NN(C)N,Frag_362,-244.040886
CN(N)C(N)=O,Frag_363,-319.219166
NC(N)=O,Frag_364,-224.815776
C=CC(C)C,Frag_365,-196.002050
CCC(C)(C)C,Frag_366,-236.411242
CC(C)N(C)C,Frag_367,-252.419896
C=NC(C)=N,Frag_368,-226.884696
C=NOC,Frag_369,-208.655762
C/N=C(/N)O,Frag_370,-263.981159
N=C(N)ON,Frag_371,-279.963408
C=NON,Frag_372,-224.650553
C/C(N)=N\O,Frag_373,-263.933907
NON,Frag_374,-186.620286
C=C(N)N(C)N,Frag_375,-283.270335
CNNC,Frag_376,-190.000475
CNC(N)=O,Frag_377,-264.015618
CN(C)C(N)=O,Frag_378,-303.214608
CC(C)=[N+]([O-])O,Frag_379,-322.946028
C=[N+]([O-])ON,Frag_380,-299.695867
C=[N+]([O-])O,Frag_381,-244.518358
C=NNN,Frag_382,-204.835686
C/C(N)=C(\N)O,Frag_383,-303.170836
C=C(O)NC,Frag_384,-247.923384
CC(N)(N)CO,Frag_385,-304.358438
COC(C)(C)O,Frag_386,-308.179390
CC(C)(O)CN,Frag_387,-288.325281
CC(C)(C)O,Frag_388,-233.093918
CC(C)(N)ON,Frag_389,-304.304458
CC(C)(C)C(C)(N)O,Frag_390,-366.747550
CC(=N)C(C)(C)C,Frag_391,-290.463550
CC(C)(N)O,Frag_392,-249.128459
CNN=N,Frag_393,-204.846359
C=C(N)N=N,Frag_394,-242.874194
C/N=N\N,Frag_395,-204.846962
CC(C)CO,Frag_396,-233.084430
CN(N)N=N,Frag_397,-260.047597
C=C(N)ON,Frag_398,-263.900661
C/C=C(/C)O,Frag_399,-231.900976
C=NC(=C)O,Frag_400,-246.730401
CC(C)=[N+](C)[O-],Frag_401,-287.086084
N=C(N)N(N)N,Frag_402,-315.343217
CC(=O)N(C)N,Frag_403,-303.174857
NCC(N)=O,Frag_404,-264.003709
CN(C)C(=N)N,Frag_405,-283.323555
N/C=C\N,Frag_406,-188.858651
CC(N)C(C)(C)N,Frag_407,-307.674515
CC(O)C(C)(N)N,Frag_408,-343.570763
CC(O)C(O)O,Frag_409,-344.071984
CN(C)CN,Frag_410,-229.240695
C/C(N)=[N+](\N)[O-],Frag_411,-319.138609
C=[N+]([O-])N(C)N,Frag_412,-319.081900
C=[N+](N)[O-],Frag_413,-224.671805
CC(N)CN,Frag_414,-229.255405
C=C(C)C(C)C,Frag_415,-235.213331
