Smiles,MolName,Enthalpy(Hartree)
N=NC(=N)N,Frag_232,-259.384191
C/C=N/O,Frag_233,-209.063557
C=C(C)CO,Frag_234,-232.323335
C/C=[N+](/C)[O-],Frag_235,-248.337060
C1COCOC1,Frag_236,-307.539574
CC(C)(N)N=O,Frag_237,-303.668260
CC(C)(O)O,Frag_238,-269.473909
C#CCN,Frag_239,-171.920048
C=CN(C)N,Frag_240,-228.461332
C/C=N/N,Frag_241,-189.201434
CC(C)(C)ON,Frag_242,-288.825649
CCC(C)(C)O,Frag_243,-272.830351
C1=NOCC1,Frag_244,-247.153247
CC(C)(O)[N+](=O)[O-],Frag_245,-398.758091
CC(N)(O)C#N,Frag_246,-302.535813
CC(=N)C#N,Frag_247,-226.122844
O=c1[nH]cn[nH]1,Frag_248,-317.425297
CNC=O,Frag_249,-209.128952
c1c[nH]nn1,Frag_250,-242.165414
C1CCOC1,Frag_251,-232.337473
CC(C)CN,Frag_252,-213.660159
c1nn[nH]n1,Frag_253,-258.208259
NCN(N)N,Frag_254,-261.731338
c1cnoc1,Frag_255,-245.977040
CC(=N)C(=O)O,Frag_256,-322.446130
C/C=N\O,Frag_257,-209.062752
C=C(O)C=N,Frag_258,-247.177501
N=C(N)CO,Frag_259,-264.444011
CC(=O)C=N,Frag_260,-247.199276
CC=[N+]=[N-],Frag_261,-187.995492
C1=CC1,Frag_262,-116.565185
C=C(C)C1=CC1,Frag_263,-233.233821
CC1([N+](=O)[O-])C=C1,Frag_264,-360.359543
N#CC1(N)C=C1,Frag_265,-264.141152
CC1C=C1,Frag_266,-155.856053
NC1C=C1,Frag_267,-171.900231
CN(N)N,Frag_268,-206.400673
O=C1CNC(=O)CN1,Frag_269,-415.900914
CC1(C)CC1,Frag_270,-196.398715
NC(=O)C1(N)CC1,Frag_271,-341.828307
CC(O)CN,Frag_272,-249.579457
CN(C)C=N,Frag_273,-228.507229
C/N=C/N,Frag_274,-189.230759
C=NC(=C)C,Frag_275,-211.247580
NNC(N)=O,Frag_276,-280.494748
CC(=O)CN,Frag_277,-248.398307
C1NCC2CC12,Frag_278,-250.528472
CC(C)C(C)N,Frag_279,-252.947848
CC(=O)NO,Frag_280,-284.297496
CN=C=O,Frag_281,-207.935580
C/C(N)=N/O,Frag_282,-264.415187
C=C(C)C(=N)N,Frag_283,-266.607506
[O-][n+]1ccn[nH]1,Frag_284,-317.315242
C1CNCCN1,Frag_285,-267.779452
C=C(N)C(=N)N,Frag_286,-282.659222
CC(N)C(C)N,Frag_287,-268.992535
C=CC(=N)N,Frag_288,-227.316238
CC(C)(N)C#N,Frag_289,-266.614251
CC(C)C(C)(C)N,Frag_290,-292.233903
CC(C)C(C)C,Frag_291,-236.904115
CC(N)C(C)(C)C,Frag_292,-292.232909
C=C(C)C(C)(C)N,Frag_293,-291.025006
C=CC(C)(C)N,Frag_294,-251.735966
CC(C)(C)C(C)(C)C,Frag_295,-315.470083
CC(C)(C)C(C)(C)N,Frag_296,-331.516729
CC(C)(N)C(N)=O,Frag_297,-343.049743
CCC(C)(C)N,Frag_298,-252.950538
CC(N)(N)CN,Frag_299,-285.042396
CC(C)(N)N,Frag_300,-229.712687
C/N=C(\C)N,Frag_301,-228.520864
C=C(N)N(C)C,Frag_302,-267.782180
CC(=N)N(C)C,Frag_303,-267.797677
NC=C(N)N,Frag_304,-244.557648
C/N=C(/C)N,Frag_305,-228.522870
C/C(N)=C(\C)O,Frag_306,-287.679575
C=NC(=C)N,Frag_307,-227.297620
CN=C(N)N,Frag_308,-244.577797
C=C(C)C(=C)N,Frag_309,-250.540417
C/C(N)=N\N,Frag_310,-244.545788
CN(N)C=N,Frag_311,-244.528796
N/N=N\N,Frag_312,-221.266107
N/C=N\N,Frag_313,-205.255096
C=NN=N,Frag_314,-204.016612
C=CNN,Frag_315,-189.181683
CNC(C)O,Frag_316,-249.573154
NC(O)C(N)O,Frag_317,-340.845176
C=C(N)NC,Frag_318,-228.504355
NC(N)=C(N)N,Frag_319,-299.896677
N=CNN,Frag_320,-205.250080
C/N=C\N,Frag_321,-189.226960
C=NC(=N)N,Frag_322,-243.367183
CC(N)=C(N)N,Frag_323,-283.844642
N=C(N)C(=N)N,Frag_324,-298.725061
C=C(N)C(=C)N,Frag_325,-266.591364
C=NN(C)C,Frag_326,-228.471401
C=C(N)C=N,Frag_327,-227.301601
C/C=N\N,Frag_328,-189.199763
C=C(N)CC,Frag_329,-212.459473
CC(C)(N)CN,Frag_330,-268.990680
C/C=[N+](\C)[O-],Frag_331,-248.329461
C=C[N+](=C)[O-],Frag_332,-247.114876
CC(C)=CN,Frag_333,-212.460667
C=[N+](C)[O-],Frag_334,-209.039779
C=C(C)C(=C)O,Frag_335,-270.414975
C=CC(N)=O,Frag_336,-247.214727
C/C(N)=C(/C)N,Frag_337,-267.792999
N=C(N)NN,Frag_338,-260.595410
CNCN,Frag_339,-190.409291
C=CC(C)=N,Frag_340,-211.255854
C=C(C)[N+](=C)[O-],Frag_341,-286.405571
C=CC=N,Frag_342,-171.960342
C=C(O)N(C)C,Frag_343,-287.658959
NC(N)=C(N)O,Frag_344,-319.767324
CC(=N)C(C)(N)N,Frag_345,-323.135389
CCC(C)(N)N,Frag_346,-268.998047
CC(C)=NO,Frag_347,-248.348898
CCC(C)=N,Frag_348,-212.468216
CNC=N,Frag_349,-189.225543
CC(=N)N(C)O,Frag_350,-303.677785
C=CN(C)O,Frag_351,-248.320528
C/C(N)=[N+](\C)[O-],Frag_352,-303.680884
C=C(C)C(C)N,Frag_353,-251.737746
C=C(N)C(C)=N,Frag_354,-266.596227
C/N=C(\N)O,Frag_355,-264.459185
COC(=N)N,Frag_356,-264.453086
CN(C)C(=N)O,Frag_357,-303.732031
C=C(N)C(N)=O,Frag_358,-302.559391
C=NN(N)N,Frag_359,-260.520656
C=CC(C)=O,Frag_360,-231.147877
C=CN(N)N,Frag_361,-244.488321
