Smiles,MolName,Enthalpy(Hartree)
C1CNCN1,Frag_230,-228.521640
N=c1[nH]cn[nH]1,Frag_231,-297.560455
N=NC(=N)N,Frag_232,-259.434502
C/C=N/O,Frag_233,-209.085060
C=C(C)CO,Frag_234,-232.350760
C/C=[N+](/C)[O-],Frag_235,-248.366362
C1COCOC1,Frag_236,-307.580254
CC(C)(N)N=O,Frag_237,-303.700302
CC(C)(O)O,Frag_238,-269.510543
C#CCN,Frag_239,-171.941822
C=CN(C)N,Frag_240,-228.486641
C/C=N/N,Frag_241,-189.223012
CC(C)(C)ON,Frag_242,-288.851792
CCC(C)(C)O,Frag_243,-272.850637
C1=NOCC1,Frag_244,-247.181692
CC(C)(O)[N+](=O)[O-],Frag_245,-398.815824
CC(N)(O)C#N,Frag_246,-302.577873
CC(=N)C#N,Frag_247,-226.147985
O=c1[nH]cn[nH]1,Frag_248,-317.472299
CNC=O,Frag_249,-209.155518
c1c[nH]nn1,Frag_250,-242.198215
C1CCOC1,Frag_251,-232.356838
CC(C)CN,Frag_252,-213.671646
c1nn[nH]n1,Frag_253,-258.246560
NCN(N)N,Frag_254,-261.772424
c1cnoc1,Frag_255,-246.007418
CC(=N)C(=O)O,Frag_256,-322.482043
C/C=N\O,Frag_257,-209.082276
C=C(O)C=N,Frag_258,-247.213396
N=C(N)CO,Frag_259,-264.487157
CC(=O)C=N,Frag_260,-247.226687
CC=[N+]=[N-],Frag_261,-188.014506
C1=CC1,Frag_262,-116.572161
CN(N)N,Frag_268,-206.429946
O=C1CNC(=O)CN1,Frag_269,-415.958116
CC(O)CN,Frag_272,-249.610960
CN(C)C=N,Frag_273,-228.527659
C/N=C/N,Frag_274,-189.252644
C=NC(=C)C,Frag_275,-211.263639
NNC(N)=O,Frag_276,-280.553296
CC(=O)CN,Frag_277,-248.431086
C1NCC2CC12,Frag_278,-250.547160
CC(C)C(C)N,Frag_279,-252.960944
CC(=O)NO,Frag_280,-284.342459
CN=C=O,Frag_281,-207.962191
C/C(N)=N/O,Frag_282,-264.455497
C=C(C)C(=N)N,Frag_283,-266.636658
[O-][n+]1ccn[nH]1,Frag_284,-317.364625
C1CNCCN1,Frag_285,-267.813275
C=C(N)C(=N)N,Frag_286,-282.698450
CC(N)C(C)N,Frag_287,-269.016477
